COD_LOC,NOMBRE_LOC,CP,POBLACION,OFICINA,PROVINCIA,COD_PROY,ID_EVALUACION,Fecha de ejecucion,COD_AUDITOR,RESULTADO,TITULO_CUESTIONARIO
785,Tienda PHONE HOUSE CC ODEON (Ferrol),15570,NARON,908,A CORUÑA,0109_001,1965729,2/19/14,R01206,0.6707,Check TPH 2014
792,Tienda PHONE HOUSE CC Finis Terrae(Coruña),15270,CEE,908,A CORUÑA,0109_001,1965730,2/20/14,33710,0.2453,Check TPH 2014
8127,"Tienda PHONE HOUSE RIBEIRA, ROSALIA CASTRO 3F",15960,RIBEIRA,908,A CORUÑA,0109_001,1965731,2/20/14,R29407,0.26,Check TPH 2014
8166,"Tienda PHONE HOUSE CARBALLO, CC BERGANTIÑO F",15100,CARBALLO,908,A CORUÑA,0109_001,1965732,2/20/14,33710,0.4053,Check TPH 2014
8193,"Tienda PHONE HOUSE Lugo, Av A Coruña 96-98 F",27003,LUGO,908,LUGO,0109_001,1965733,2/24/14,33710,0.35,Check TPH 2014
8195,"Tienda PHONE HOUSE Noia, Escultor Ferreiro F",15200,NOIA,908,A CORUÑA,0109_001,1965734,2/20/14,R29407,0.26,Check TPH 2014
8218,"Tienda PHONE HOUSE Bertamirans, Mahia 78F",15220,BERTAMIRANS,908,A CORUÑA,0109_001,1965735,2/19/14,33902,0.27,Check TPH 2014
8219,"Tienda PHONE HOUSE Marin, Busto abaixo 5F",36900,MARIN,908,PONTEVEDRA,0109_001,1965736,2/18/14,29253,0.31,Check TPH 2014
C580,Tienda  VODAFONE - CC Marineda,15008,A CORUÑA,908,A CORUÑA,0109_001,1965737,2/24/14,33844,0.5707,Check TPH 2014
877,"Tienda PHONE HOUSE Manacor, CC SEstació F",7500,MANACOR,908,BALEARES,0109_001,1965738,2/26/14,33883,0.4207,Check TPH 2014
5108,Tienda PHONE HOUSE CC. La Villa (La Orotava),38300,SANTA CRUZ DE TENERIFE,908,SANTA CRUZ DE TENERIFE,0109_001,1965739,2/24/14,30888,0.3005,Check TPH 2014
5110,Tienda PHONE HOUSE CC.AÑAZA (Tenerife) WL,38111,SANTA CRUZ DE TENERIFE,908,SANTA CRUZ DE TENERIFE,0109_001,1965740,2/25/14,30888,0.19,Check TPH 2014
16,MITAD DIQUE,8000,BARCELONA,908,BARCELONA,0553_001,1965741,2/18/14,R29994,0.4537,Aena - Mystery Shopping
8181,"Tienda PHONE HOUSE LosCristianos, Playeros F",38650,LOS CRISTIANOS,908,SANTA CRUZ DE TENERIFE,0109_001,1965742,2/20/14,32937,0.3107,Check TPH 2014
14,PUERTAS DELTA,8000,BARCELONA,908,BARCELONA,0553_001,1965743,2/18/14,R29994,0.9903,Aena - Mystery Shopping
5104,Tienda PHONE HOUSE CC Alcampo Laguna(SCLagu),38205,SAN CRISTOBAL DE LA LAGUNA,908,SANTA CRUZ DE TENERIFE,0109_001,1965744,2/17/14,34072,0.2,Check TPH 2014
13,CONTROL,8000,BARCELONA,908,BARCELONA,0553_001,1965745,2/18/14,R29994,0.9903,Aena - Mystery Shopping
5107,Tienda PHONE HOUSE CC.CRF Meridiano (StaC.T),38005,SANTA CRUZ DE TENERIFE,908,SANTA CRUZ DE TENERIFE,0109_001,1965746,2/17/14,34072,0.31,Check TPH 2014
11,PLAZA,8000,BARCELONA,908,BARCELONA,0553_001,1965747,2/18/14,R29994,0.9903,Aena - Mystery Shopping
12,FACTURACIÓN,8000,BARCELONA,908,BARCELONA,0553_001,1965748,2/18/14,R29994,0.8,Aena - Mystery Shopping
14,PUERTAS DELTA,8000,BARCELONA,908,BARCELONA,0553_001,1965749,2/17/14,R29502,0.9903,Aena - Mystery Shopping
524,524,8027,BARCELONA,908,BARCELONA,0197_002,1965750,2/17/14,R29502,0.8238,DIA SABADELL HURTO EXTERNO
147,SANT ANDREU,8740,SANT ANDREU DE LA BARCA,908,BARCELONA,0225_001,1965751,2/18/14,R29530,0.5953,Perfumeries Gotta Mystery_2011_catala
152,MOLLET ARMENGOL,8100,MOLLET DEL VALLÈS,908,BARCELONA,0225_001,1965752,2/18/14,R29530,0.4754,Perfumeries Gotta Mystery_2011_catala
922,922,8640,OLESA,908,BARCELONA,0198_001,1965753,2/18/14,R29530,0.7257,DIA LA SELVA C.P.
10066,10066,8191,RUBI,908,BARCELONA,0197_002,1965755,2/18/14,R29530,0.8205,DIA SABADELL HURTO EXTERNO
654,654,8290,CERDANYOLA,908,BARCELONA,0197_002,1965756,2/18/14,R29530,0.7282,DIA SABADELL HURTO EXTERNO
909,909,8291,RIPOLLET,908,BARCELONA,0197_002,1965757,2/18/14,R29530,0.8205,DIA SABADELL HURTO EXTERNO
823,823,8028,Barcelona,908,BARCELONA,0197_002,1965759,2/18/14,R29530,0.8205,DIA SABADELL HURTO EXTERNO
106,Tienda PHONE HOUSE Burgos 9 (Santander) WL,39008,SANTANDER,908,CANTABRIA,0109_001,1965857,2/22/14,32384,0.26,Check TPH 2014
107,Tienda PHONE HOUSE Pza Sto. Domingo 4 (León),24001,LEÓN,908,LEON,0109_001,1965858,2/21/14,34168,0.5607,Check TPH 2014
140,Tienda PHONE HOUSE Pelayo 11 (Oviedo),33003,OVIEDO,908,ASTURIAS,0109_001,1965859,3/4/14,31174,0.32,Check TPH 2014
141,Tienda PHONE HOUSE CC Parque Principado (Ov),33420,OVIEDO,908,ASTURIAS,0109_001,1965860,2/25/14,34116,0.23,Check TPH 2014
145,Tienda  PHONE HOUSE - Avda. Carlos III 67 (Nav),31002,PAMPLONA,908,NAVARRA,0109_001,1965861,2/21/14,R32143,0.6107,Check TPH 2014
164,Tienda PHONE HOUSE CC Los Prados (Oviedo),33011,OVIEDO,908,ASTURIAS,0109_001,1965863,2/24/14,2717,0.24,Check TPH 2014
185,Tienda PHONE HOUSE CC Los Fresnos (Gijón),33209,GIJÓN,908,ASTURIAS,0109_001,1965865,2/21/14,2717,0.3,Check TPH 2014
202,Tienda PHONE HOUSE CC Artea (Bilbao),48940,LEIOA,908,VIZCAYA,0109_001,1965867,2/21/14,33598,0.22,Check TPH 2014
218,Tienda PHONE HOUSE CC Mendibil (Irun),20302,IRÚN,908,GUIPUZCOA,0109_001,1965869,2/20/14,R32801,0.33,Check TPH 2014
221,Tienda  PHONE HOUSE - CC Valle Nalón (Sotondr),33950,EL ENTREGO,908,ASTURIAS,0109_001,1965871,2/18/14,2717,0.43,Check TPH 2014
237,Tienda PHONE HOUSE CC Itaroa (Huarte),31260,HUARTE,908,NAVARRA,0109_001,1965875,2/22/14,34116,0.7214,Check TPH 2014
248,Tienda  PHONE HOUSE - CC Alisal (Santander)WL,39001,SANTANDER,908,CANTABRIA,0109_001,1965877,2/22/14,2522,0.4407,Check TPH 2014
249,Tienda PHONE HOUSE CC Parque Astur (Corvera),33468,CORVERA DE ASTURIAS,908,ASTURIAS,0109_001,1965879,2/24/14,30841,0.32,Check TPH 2014
256,Tienda PHONE HOUSE CC P de la Ribera (Nav),31500,TUDELA,908,NAVARRA,0109_001,1965881,2/24/14,32186,0.24,Check TPH 2014
283,Tienda PHONE HOUSE CC Espacio León,24010,LEÓN,908,LEON,0109_001,1965883,2/26/14,33949,0.4707,Check TPH 2014
315,Tienda PHONE HOUSE CC Txingudi (Irun),20305,IRÚN,908,GUIPUZCOA,0109_001,1965885,2/20/14,R32143,0.4207,Check TPH 2014
317,Tienda PHONE HOUSE CC Max Center (Barakaldo),48903,BARAKALDO,908,VIZCAYA,0109_001,1965887,2/20/14,30046,0.24,Check TPH 2014
333,Tienda PHONE HOUSE Erriko Pza.11 (Barakaldo),48901,BARAKALDO,908,VIZCAYA,0109_001,1965889,2/20/14,30046,0.28,Check TPH 2014
34,Tienda PHONE HOUSE Ercilla 43 (Bilbao),48011,BILBAO,908,VIZCAYA,0109_001,1965891,2/24/14,33056,0.4707,Check TPH 2014
346,Tienda PHONE HOUSE Consolación 26(Torrelvga),39300,TORRELAVEGA,908,CANTABRIA,0109_001,1965893,3/3/14,33331,0.32,Check TPH 2014
38,Tienda PHONE HOUSE CC La Calzada (Gijón),33213,GIJÓN,908,ASTURIAS,0109_001,1965895,2/24/14,30841,0.26,Check TPH 2014
39,"Tienda PHONE HOUSE Correo, 12 (Bilbao)",48005,BILBAO,908,VIZCAYA,0109_001,1965897,2/24/14,33056,0.07,Check TPH 2014
404,Tienda PHONE HOUSE Begoñato Andramari (Vizc),48970,BASAURI,908,VIZCAYA,0109_001,1965899,2/21/14,98,0.33,Check TPH 2014
405,Tienda  PHONE HOUSE - Pza Merced 10 (Avilés),33401,AVILÉS,908,ASTURIAS,0109_001,1965901,2/21/14,r02743,0.16,Check TPH 2014
416,Tienda PHONE HOUSE CC El Rosal (Ponferrada)W,24400,PONFERRADA,908,LEON,0109_001,1965903,3/4/14,31903,0.7214,Check TPH 2014
422,Tienda PHONE HOUSE Alameda Recalde 63 (Bilb),48012,BILBAO,908,VIZCAYA,0109_001,1965905,2/24/14,30046,0.2,Check TPH 2014
463,Tienda PHONE HOUSE CC Ballonti (Portugalete),48920,PORTUGALETE,908,VIZCAYA,0109_001,1965907,2/21/14,33598,0.24,Check TPH 2014
497,Tienda  PHONE HOUSE - CC Leon Plaza (León),24008,LEÓN,908,LEON,0109_001,1965909,2/25/14,33815,0.5207,Check TPH 2014
504,Tienda PHONE HOUSE CC Garbera (S. Sebastián),20017,SAN SEBASTIÁN,908,GUIPUZCOA,0109_001,1965911,2/20/14,R32801,0.2,Check TPH 2014
507,Tienda PHONE HOUSE CC Bulevar (Vitoria),1013,VITORIA,908,ALAVA,0109_001,1965913,2/22/14,29880,0.41,Check TPH 2014
7033,Tienda PHONE HOUSE CC La Morea(Pamplona)WL,31191,CORDOVILLA-PAMPLONA,908,NAVARRA,0109_001,1965915,2/22/14,34116,0.6414,Check TPH 2014
7034,Tienda PHONE HOUSE CC Valle Real ( Santand),39600,MALIAÑO-CAMARGO,908,CANTABRIA,0109_001,1965917,2/22/14,2522,0.06,Check TPH 2014
7039,Tienda PHONE HOUSE CC Eroski Abadiño WL,48220,ABADIÑO,908,VIZCAYA,0109_001,1965919,2/21/14,R01140,0.3,Check TPH 2014
751,Tienda PHONE HOUSE CC Alcampo Gijón (Gijón),33211,GIJÓN,908,ASTURIAS,0109_001,1965921,2/20/14,r02747,0.39,Check TPH 2014
769,Tienda PHONE HOUSE CC Bilbondo (Basauri) W,48970,BASAURI,908,VIZCAYA,0109_001,1965923,3/4/14,33568,0.21,Check TPH 2014
793,Tienda PHONE HOUSE Avda de España(Ponfe),24400,PONFERRADA,908,LEON,0109_001,1965925,2/25/14,31903,0.31,Check TPH 2014
795,Tienda  PHONE HOUSE - Mieres (Asturias),33600,MIERES,908,ASTURIAS,0109_001,1965927,3/4/14,R02740,0.4207,Check TPH 2014
8125,"Tienda PHONE HOUSE CASTROURDIALES, JUAN F",39700,CASTRO-URDIALES,908,CANTABRIA,0109_001,1965929,2/24/14,32384,0.6607,Check TPH 2014
8169,"Tienda PHONE HOUSE VITORIA, DIPUTACION 10 F",1001,VITORIA,908,ALAVA,0109_001,1965931,3/4/14,29880,0.36,Check TPH 2014
898,Tienda  PHONE HOUSE - Lamera 15 Fsv,48370,BERMEO,908,VIZCAYA,0109_001,1965933,2/25/14,30046,0.4869,Check TPH 2014
91,"Tienda PHONE HOUSE Pza 6 Agosto, 11(Gijon) W",33206,GIJÓN,908,ASTURIAS,0109_001,1965935,2/21/14,2717,0.32,Check TPH 2014
C185,Tienda TELECABLE -Avda. del Llano 18,33209,GIJÓN,908,ASTURIAS,0109_001,1965937,2/21/14,2717,0.5605,Check TPH 2014
C249,Tienda  ORANGE - C.C. Parque Astur,33468,CORVERA DE ASTURIAS,908,ASTURIAS,0109_001,1965939,2/24/14,30841,0.31,Check TPH 2014
C416,Tienda  VODAFONE - CC El Rosal (Ponferrada),24400,PONFERRADA,908,LEON,0109_001,1965941,2/25/14,31903,0.5707,Check TPH 2014
C504,Tienda  VODAFONE - CC Garbera,20017,SAN SEBASTIÁN,908,GUIPUZCOA,0109_001,1965943,2/26/14,R32801,0.33,Check TPH 2014
C769,Tienda  ORANGE - CC BILBONDO,48970,BASAURI,908,VIZCAYA,0109_001,1965945,2/21/14,98,0.5107,Check TPH 2014
126,"Tienda PHONE HOUSE La Riera, 68 (Mataró)",8301,MATARÓ,908,BARCELONA,0109_001,1966004,2/20/14,31930,0.3407,Check TPH 2014
142,Tienda  PHONE HOUSE - San Antonio 41 (Lerida),25002,LLEIDA,908,LLEIDA,0109_001,1966005,2/18/14,33954,0.39,Check TPH 2014
16,Tienda PHONE HOUSE Trav. Gracia 69 (Barna),8006,BARCELONA,908,BARCELONA,0109_001,1966006,2/24/14,34068,0.4107,Check TPH 2014
17,Tienda PHONE HOUSE Portaferrisa 28 (Barna),8004,BARCELONA,908,BARCELONA,0109_001,1966007,2/25/14,30346,0.26,Check TPH 2014
18,Tienda PHONE HOUSE Rambla Sabadell 51 (Bar),8202,SABADELL,908,BARCELONA,0109_001,1966008,2/21/14,33485,0.3,Check TPH 2014
199,Tienda  PHONE HOUSE - CC Festival Park (Palma)W,7141,MARRATXI,908,BALEARES,0109_001,1966009,2/25/14,32844,0.14,Check TPH 2014
2108,Tienda YOIGO CC Baricentro (BarberáV)Y,8210,BARBERÁ DEL VALLÉS,908,BARCELONA,0109_001,1966010,2/20/14,32945,0.4307,Check TPH 2014
217,Tienda PHONE HOUSE CC Llobregat Centre (Bar),8940,CORNELLA DE LLOBREGAT,908,BARCELONA,0109_001,1966011,2/22/14,32942,0.42,Check TPH 2014
232,Tienda  PHONE HOUSE - CC Parc Vallés (Terrasa),8223,TERRASSA,908,BARCELONA,0109_001,1966012,2/20/14,30008,0.8076,Check TPH 2014
25,Tienda PHONE HOUSE Mar 36 (Badalona) W,8911,BADALONA,908,BARCELONA,0109_001,1966013,2/24/14,31084,0.43,Check TPH 2014
253,Tienda PHONE HOUSE Comte de Rius 24 (Tarrag),43003,TARRAGONA,908,TARRAGONA,0109_001,1966014,2/20/14,34182,0.18,Check TPH 2014
26,Tienda PHONE HOUSE Ronda San Antoni 32 (Bar),8001,BARCELONA,908,BARCELONA,0109_001,1966015,2/20/14,32942,0.51,Check TPH 2014
260,Tienda PHONE HOUSE Jesús 33 (Reus),43201,REUS,908,TARRAGONA,0109_001,1966016,2/20/14,30369,0.28,Check TPH 2014
272,Tienda  PHONE HOUSE - Sant Roc 4 (Granollers),8401,GRANOLLERS,908,BARCELONA,0109_001,1966017,2/20/14,34067,0.3207,Check TPH 2014
280,Tienda PHONE HOUSE CC Mataró Parc (Mataró),8304,MATARÓ,908,BARCELONA,0109_001,1966018,2/24/14,33133,0.4707,Check TPH 2014
284,Tienda PHONE HOUSE Pza Amsel Clavé 13 (Tarr),8221,TERRASSA,908,BARCELONA,0109_001,1966019,2/25/14,34190,0.2653,Check TPH 2014
297,Tienda PHONE HOUSE De Les Neus 13 (Vic),8500,VIC,908,BARCELONA,0109_001,1966020,3/3/14,30868,0.37,Check TPH 2014
298,Tienda PHONE HOUSE CC Carrefour Tarragona,43080,TARRAGONA,908,TARRAGONA,0109_001,1966021,2/26/14,30217,0.27,Check TPH 2014
299,Tienda PHONE HOUSE CC Carrefour Lleida,25006,LLEIDA,908,LLEIDA,0109_001,1966022,3/4/14,32716,0.3207,Check TPH 2014
316,Tienda PHONE HOUSE CC Eroski PCentral (Tarr),43005,TARRAGONA,908,TARRAGONA,0109_001,1966023,3/4/14,33808,0.22,Check TPH 2014
326,Tienda  PHONE HOUSE - CC Spai Girona (Girona)WL,17190,SALT,908,GIRONA,0109_001,1966024,2/25/14,29432,0.43,Check TPH 2014
334,Tienda PHONE HOUSE Francesc Maciá 20 (Barna),8830,SANT BOI DE LLOBREGAT,908,BARCELONA,0109_001,1966026,2/25/14,32136,0.4907,Check TPH 2014
335,Tienda PHONE HOUSE Rb Principal 42(V.Geltrú),8800,VILANOVA I LA GELTRU,908,BARCELONA,0109_001,1966027,2/24/14,31708,0.2,Check TPH 2014
347,Tienda PHONE HOUSE CC Alpo Sant Quirze (Bar),8192,SANTQUIRZE DEL VALLES,908,BARCELONA,0109_001,1966028,3/4/14,30845,0.8276,Check TPH 2014
350,Tienda  PHONE HOUSE - CC CRF Manresa (Barna),8240,MANRESA,908,BARCELONA,0109_001,1966029,2/27/14,R29530,0.31,Check TPH 2014
368,Tienda PHONE HOUSE Av. Sta. Mª 23 (Barna),8860,CASTELLDEFELS,908,BARCELONA,0109_001,1966030,3/1/14,33996,0.24,Check TPH 2014
41,"Tienda PHONE HOUSE Condal, 7 (Barcelona)",8002,BARCELONA,908,BARCELONA,0109_001,1966031,2/25/14,34049,0.3807,Check TPH 2014
42,Tienda  PHONE HOUSE - Trav. de Gª 116 (Barna) WL,8012,BARCELONA,908,BARCELONA,0109_001,1966032,2/28/14,31058,0.13,Check TPH 2014
427,Tienda PHONE HOUSE Argent 16 (Igualada),8700,IGUALADA,908,BARCELONA,0109_001,1966034,2/20/14,R29502,0.26,Check TPH 2014
43,Tienda PHONE HOUSE Cartagena 330 (Barna),8025,BARCELONA,908,BARCELONA,0109_001,1966035,2/25/14,33675,0.37,Check TPH 2014
434,Tienda PHONE HOUSE CCMontserrat Abrera (Bar),8630,ABRERA,908,BARCELONA,0109_001,1966036,2/19/14,34217,0.3807,Check TPH 2014
452,Tienda PHONE HOUSE CC Barnasud (Gavá),8850,GAVÁ,908,BARCELONA,0109_001,1966037,2/25/14,30868,0.37,Check TPH 2014
462,Tienda PHONE HOUSE c/ San Miguel (Palma),7002,PALMA DE MALLORCA,908,BALEARES,0109_001,1966038,2/24/14,32621,0.08,Check TPH 2014
47,"Tienda PHONE HOUSE Muntaner, 254 (Barcelona)",8021,BARCELONA,908,BARCELONA,0109_001,1966039,2/27/14,33133,0.5007,Check TPH 2014
471,Tienda PHONE HOUSE Rbla S.Sebastián 16 (Bar),8922,SANTA COLOMA DE GRAMENET,908,BARCELONA,0109_001,1966040,3/4/14,32136,0.4207,Check TPH 2014
479,Tienda PHONE HOUSE CC Carrefour Tarrasa (B),8228,TERRASSA,908,BARCELONA,0109_001,1966041,2/20/14,30008,0.8076,Check TPH 2014
48,Tienda PHONE HOUSE Ctra. Sants 139 (Barna),8014,BARCELONA,908,BARCELONA,0109_001,1966042,2/20/14,33843,0.35,Check TPH 2014
483,Tienda  PHONE HOUSE - CC La Maquinista (Barna) WL,8030,BARCELONA,908,BARCELONA,0109_001,1966043,3/3/14,29889,0.2853,Check TPH 2014
49,Tienda PHONE HOUSE R. de Poblenou 81 (Barna),8005,BARCELONA,908,BARCELONA,0109_001,1966044,2/18/14,34061,0.11,Check TPH 2014
50,Tienda PHONE HOUSE Progreso 79 (Hospitalet),8904,L'HOSPITALET DE LLOBREGAT,908,BARCELONA,0109_001,1966045,2/27/14,31144,0.17,Check TPH 2014
51,Tienda PHONE HOUSE R. Catalunya 31 (Barna),8007,BARCELONA,908,BARCELONA,0109_001,1966046,2/25/14,29175,0.5307,Check TPH 2014
517,Tienda  PHONE HOUSE - CC Splau Cornellá (Corn.),8940,CORNELLA DE LLOBREGAT,908,BARCELONA,0109_001,1966047,3/3/14,30346,0.13,Check TPH 2014
520,Tienda PHONE HOUSE CC Diagonal Mar (Barna)WL,8019,BARCELONA,908,BARCELONA,0109_001,1966048,2/24/14,31085,0.21,Check TPH 2014
543,Tienda PHONE HOUSE Fabra i Puig 244 (Barna),8016,BARCELONA,908,BARCELONA,0109_001,1966049,2/19/14,30008,0.7676,Check TPH 2014
572,Tienda PHONE HOUSE Jaume I 35 (Gerona),17001,GIRONA,908,GIRONA,0109_001,1966050,2/24/14,34008,0.2,Check TPH 2014
573,Tienda PHONE HOUSE CC Heron City (Barna),8016,BARCELONA,908,BARCELONA,0109_001,1966051,3/4/14,29175,0.11,Check TPH 2014
576,Tienda SAMSUNG CC GranVía 2(Hospitalet)W,8908,L'HOSPITALET DE LLOBREGAT,908,BARCELONA,0109_001,1966052,2/24/14,33383,0.31,Check TPH 2014
593,Tienda PHONE HOUSE CC Montigalá (Badalona),8916,BADALONA,908,BARCELONA,0109_001,1966053,2/21/14,127,0,Check TPH 2014
594,Tienda PHONE HOUSE CC Cabrera de Mar (Barna),8349,CABRERA DE MAR,908,BARCELONA,0109_001,1966054,2/24/14,32942,0.6314,Check TPH 2014
595,Tienda PHONE HOUSE CC Sant Cugat (S.Cugat V),8174,SANT CUGAT DEL VALLÉS,908,BARCELONA,0109_001,1966055,2/21/14,31846,0.22,Check TPH 2014
7026,Tienda PHONE HOUSE CC G.Vía 2 (Hospitlet) WL,8908,L'HOSPITALET DE LLOBREGAT,908,BARCELONA,0109_001,1966056,2/28/14,33675,0.39,Check TPH 2014
7030,Tienda PHONE HOUSE CCAlcampo Maratxi WL,7141,MARRATXI,908,BALEARES,0109_001,1966057,2/25/14,32844,0.5914,Check TPH 2014
7038,Tienda PHONE HOUSE CC Erosky Tarrasa WL,8227,TERRASSA,908,BARCELONA,0109_001,1966058,2/20/14,32136,0.37,Check TPH 2014
725,Tienda PHONE HOUSE CC Las Glorias (Barna) W,8018,BARCELONA,908,BARCELONA,0109_001,1966059,2/19/14,127,0.29,Check TPH 2014
764,Tienda  PHONE HOUSE - CCBaricentro(BarberáV)W,8210,BARBERÁ DEL VALLÉS,908,BARCELONA,0109_001,1966060,2/20/14,32136,0.4353,Check TPH 2014
776,Tienda PHONE HOUSE CC Alcampo Sant Boi (SB),8830,SANT BOI DE LLOBREGAT,908,BARCELONA,0109_001,1966061,2/24/14,339,0.07,Check TPH 2014
784,Tienda PHONE HOUSE CC L ANEC BLAU (castell),8860,CASTELLDEFELS,908,BARCELONA,0109_001,1966062,3/3/14,33383,0.36,Check TPH 2014
788,Tienda  PHONE HOUSE - CC Porto Pi W,7015,PALMA DE MALLORCA,908,BALEARES,0109_001,1966063,2/25/14,33981,0.25,Check TPH 2014
810,"Tienda PHONE HOUSE Inca, Antonio Fluxa 70 F",7300,INCA,908,BALEARES,0109_001,1966064,2/24/14,901_02707,0.6207,Check TPH 2014
8107,Tienda  PHONE HOUSE - Isidro Macabich 20f,7800,IBIZA,908,BALEARES,0109_001,1966065,2/21/14,33952,0.2853,Check TPH 2014
8112,"Tienda PHONE HOUSE CAMBRILS, SAN JAUME 1 F",43850,CAMBRILS,908,TARRAGONA,0109_001,1966066,2/21/14,30217,0.2,Check TPH 2014
8133,"Tienda PHONE HOUSE EL VENDREL F, LA RAMBLA",43700,EL VENDRELL,908,TARRAGONA,0109_001,1966067,2/20/14,33996,0.4507,Check TPH 2014
8139,"Tienda PHONE HOUSE CIUTADELLA,CALLE MAO 4 F",7760,CUITADELLA DE MENORCA,908,BALEARES,0109_001,1966068,2/25/14,31808,0.58,Check TPH 2014
8143,"Tienda PHONE HOUSE OLOT, SANT JORDI 58 F",17800,OLOT,908,GIRONA,0109_001,1966069,3/19/14,R29502,0.13,Check TPH 2014
8144,"Tienda PHONE HOUSE BLANES, JOAQUIN RUYRA F",17300,BLANES,908,GIRONA,0109_001,1966070,2/20/14,31366,0.6314,Check TPH 2014
8149,"Tienda PHONE HOUSE TORREDEMBARRA, SORT 25 F",43830,TORREDEMBARRA,908,TARRAGONA,0109_001,1966071,2/25/14,30369,0.37,Check TPH 2014
8150,Tienda  PHONE HOUSE - Aragón 12 F,7006,PALMA DE MALLORCA,908,BALEARES,0109_001,1966072,2/25/14,29724,0.06,Check TPH 2014
8151,"Tienda PHONE HOUSE PALMA 2, CATALUÑA 4 F",7011,PALMA DE MALLORCA,908,BALEARES,0109_001,1966073,2/21/14,33981,0.31,Check TPH 2014
8167,"Tienda PHONE HOUSE SAN ANTONIO, ANCHA 18 F",7820,SAN ANTONIO - IBIZA,908,BALEARES,0109_001,1966074,2/21/14,33952,0.08,Check TPH 2014
8172,"Tienda PHONE HOUSE SABADELL, MATADEPERA 18 F",8207,SABADELL,908,BARCELONA,0109_001,1966075,2/22/14,30845,0.6976,Check TPH 2014
8180,"Tienda PHONE HOUSE Mollerussa, Ferrer Busq F",25230,MOLLERUSSA,908,LLEIDA,0109_001,1966076,2/24/14,R29530,0.26,Check TPH 2014
