COD_LOC,NOMBRE_LOC,CP,POBLACION,OFICINA,PROVINCIA,COD_PROY,ID_EVALUACION,Fecha de ejecucion,COD_AUDITOR,RESULTADO,TITULO_CUESTIONARIO
30,GIJÓN - ASTURIAS,33206,GIJON,919,ASTURIAS,0513_001,2001292,5/27/14,2717,0.9208,LLAOLLAO MYSTERY (MAY_14)
47,SANTANDER - CANTABRIA,39004,SANTANDER,919,CANTABRIA,0513_001,2001293,5/23/14,33904,0.8533,LLAOLLAO MYSTERY (MAY_14)
20,ECI SANTANDER,39010,Santander,919,CANTABRIA,0568_001,2001294,5/24/14,33555,0.7275,Coty Mystery ECI
23,ECI URIA,33002,OVIEDO,919,ASTURIAS,0568_001,2001295,5/23/14,2717,0.7944,Coty Mystery ECI
23,ECI URIA,33002,OVIEDO,919,ASTURIAS,0568_001,2001296,5/29/14,2717,0.7277,Coty Mystery ECI
106,C.C.  BALLONTI LOCAL B-15,48920,PORTUGALETE,919,VIZCAYA,0101_001,2001297,5/28/14,34025,0.92,Cuestionario Paco Martinez
115,PASEO BEGOÑA,33201,GIJON,919,ASTURIAS,0101_001,2001298,5/30/14,r02743,0.6504,Cuestionario Paco Martinez
124,GIL DE JAZ,33001,OVIEDO,919,ASTURIAS,0101_001,2001299,5/30/14,32880,0.8629,Cuestionario Paco Martinez
21,VALLE REAL  -434-,39609,CAMARGO,919,CANTABRIA,0101_001,2001300,5/31/14,33555,0.4028,Cuestionario Paco Martinez
63,PEÑACASTILLO  -431-,39012,SANTANDER,919,CANTABRIA,0101_001,2001301,5/28/14,34157,1,Cuestionario Paco Martinez
1047,"1047 - C/ Luis Vives, nº 13-15",46780,OLIVA,919,VALENCIA,0226_001,2001302,5/14/14,R01320,0.9287,CONTROL
1161,"1161 - Ctra. Valencia, nº 21",46780,GANDIA,919,VALENCIA,0226_001,2001303,5/14/14,R01320,0.9722,CONTROL
225,SABADELL 6,8202,SABADELL,919,BARCELONA,0111_001,2001304,5/13/14,34190,0.933,Cuest  Druni 2013
223,SABADELL 4,8204,SABADELL,919,BARCELONA,0111_001,2001305,5/15/14,32148,1,Cuest  Druni 2013
16,SABADELL 1,8200,SABADELL,919,BARCELONA,0111_001,2001306,5/13/14,34190,1,Cuest  Druni 2013
1003,"1003 - C/ Duque de Mandas, nº 10-12",46019,VALENCIA,919,VALENCIA,0226_001,2001307,5/20/14,R01320,0.9472,CONTROL
1017,"1017 - C/ Dama de Elche, nº 19",46023,VALENCIA,919,VALENCIA,0226_001,2001308,5/20/14,R01320,0.6596,CONTROL
1032,"1032 - C/ Leones, nº 48",46022,VALENCIA,919,VALENCIA,0226_001,2001309,5/20/14,R01320,0.9616,CONTROL
1222,1222 - A. Dr. Pesset Aleixandre nº 118,46025,VALENCIA,919,VALENCIA,0226_001,2001310,5/19/14,R01320,0.7517,CONTROL
10092,"10092 - AV. Reina Sofia, s/n",46900,TORRENTE,919,VALENCIA,0226_001,2001311,5/19/14,R01320,1,CONTROL
1193,"1193 - Ctra. De Lliria, nº 43-47",46100,BURJASSOT,919,VALENCIA,0226_001,2001312,5/19/14,R01320,0.7912,CONTROL
SU_13,SUAREZ ECI Sevilla - Nervión,41005,SEVILLA,919,SEVILLA,0110_002,2001313,5/16/14,31208,0.8871,EXPERIENCIA DE VENTA SUAREZ TIENDAS ECI
SU_13,SUAREZ ECI Sevilla - Nervión,41005,SEVILLA,919,SEVILLA,0110_002,2001320,5/13/14,32663,0.7629,EXPERIENCIA DE VENTA SUAREZ TIENDAS ECI
0725a,"LUALBO, S.L",41400,ECIJA,919,SEVILLA,0457_003,2001333,5/9/14,32972,0.8667,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
43,PORT SAGUNT 1,46520,PUERTO DE SAGUNTO,919,VALENCIA,0111_001,2001335,5/13/14,33332,1,Cuest  Druni 2013
415,GA.MOS,36415,MOS,919,PONTEVEDRA,0045_001,2001337,5/23/14,29100,0.757,Cuestionario Gadis nuevas ponderaciones
204,MANRESA,8200,MANRESA,919,BARCELONA,0111_001,2001338,5/14/14,R29994,0.933,Cuest  Druni 2013
913,913,8226,TERRASSA,919,BARCELONA,0197_002,2001339,5/15/14,R29502,0.8455,DIA SABADELL COMPRA PROGRAMADA
942,942,8755,CASTELLBISBAL,919,BARCELONA,0197_002,2001340,5/15/14,R29502,0.85,DIA SABADELL COMPRA PROGRAMADA
51,DIAGONAL_DORMITY,8036,Barcelona,919,BARCELONA,0504_01,2001341,5/13/14,31084,0.5917,CUESTIONARIO DORMITY_2014
106,PRAT RIBA,25004,LLEIDA,919,LLEIDA,0225_001,2001342,5/14/14,R29502,0.69,Perfumeries Gotta Mystery_2011_catala
111,CLOT,25008,LLEIDA,919,LLEIDA,0225_001,2001343,5/14/14,R29502,0.7833,Perfumeries Gotta Mystery_2011_catala
67,Sunka Ruano,25006,Lleida,919,LLEIDA,0289_01,2001344,5/19/14,R29502,0.9037,PlusFresc Mystery 2013
35,Torrefarrera,25123,Torreferrera,919,LLEIDA,0289_01,2001345,5/20/14,R29994,0.9667,PlusFresc Mystery 2013
E-LL2,LLEIDA HOSTELERIA A.S.,25161,Alfes,919,LLEIDA,0201_001,2001346,5/14/14,R29502,0.01,Areas Compra Programada_Abril_2012
E-LL3,LLEIDA TIENDA A.S.,25162,Alfes,919,LLEIDA,0201_001,2001347,5/14/14,R29502,0.01,Areas Compra Programada_Abril_2012
10061,10061,8011,BARCELONA,919,BARCELONA,0197_002,2001348,5/16/14,R29994,0.8834,DIA SABADELL COMPRA PROGRAMADA
10062,10062,8028,BARCELONA,919,BARCELONA,0197_002,2001349,5/16/14,R29994,0.8205,DIA SABADELL COMPRA PROGRAMADA
709,709,8913,BADALONA,919,BARCELONA,0197_002,2001350,5/16/14,R29530,0.7833,DIA SABADELL COMPRA PROGRAMADA
750,750,8027,BARCELONA,919,BARCELONA,0197_002,2001351,5/16/14,R29994,0.85,DIA SABADELL COMPRA PROGRAMADA
783,783,8027,BARCELONA,919,BARCELONA,0197_002,2001352,5/14/14,R29994,0.91,DIA SABADELL COMPRA PROGRAMADA
122,SANT JOAN DESPI,8970,SANT JOAN DESPÍ,919,BARCELONA,0111_001,2001369,5/14/14,R29994,1,Cuest  Druni 2013
3,BASILIO RIVERA E HIJOS S.A.,45686,Calera y Chozas,919,TOLEDO,EUROMADI,2001382,5/30/14,M_Molina,0.9278,EUROMADI AUDITORÍA EVALUACIÓN PROVEEDORES - FOOD
4,"SEPIOL, S.A. DMS",19200,Azuqueca de Henares,919,GUADALAJARA,EUROMADI,2001384,6/6/14,M_Molina,0.9405,EUROMADI AUDITORÍA EVALUACIÓN PROVEEDORES - FOOD
5,"ANDRÉS MEGIAS MENDOZA, S.A. (LA ISLEÑA)",35400,Arucas,919,"PALMAS, LAS",EUROMADI,2001386,6/3/14,C_MARRERO,0.9346,EUROMADI AUDITORÍA EVALUACIÓN PROVEEDORES - FOOD
7,JOSE SANCHEZ PEÑATE S.A. (JSP),38108,Taco-La Laguna.,919,"PALMAS, LAS",EUROMADI,2001388,5/22/14,C_MARRERO,0.9034,EUROMADI AUDITORÍA EVALUACIÓN PROVEEDORES - FOOD
901,901,8320,EL MASNOU,919,BARCELONA,0197_002,2001391,5/23/14,127,0.8411,DIA SABADELL COMPRA PROGRAMADA
1,LEROY MERLIN TARRAGONA,43006,Tarragona,919,TARRAGONA,0026_008,2001400,5/20/14,33808,0.84,Sección con Proyecto
1,LEROY MERLIN TARRAGONA,43006,Tarragona,919,TARRAGONA,0026_008,2001403,5/20/14,33808,0.76,Sección
98,ESPLUGUES,8950,ESPLUGUES,919,BARCELONA,0111_001,2001405,5/14/14,R29994,1,Cuest  Druni 2013
1,BERNA,8009,Barcelona,919,BARCELONA,0458_001,2001408,5/24/14,30810,0.965,Cuestionario MGuest_Estandar_urbano_2014 v1
17,BORN,8003,Barcelona,919,BARCELONA,0458_001,2001417,5/24/14,31708,0.935,Cuestionario MGuest_Estandar_urbano_2014 v1
18,CASTELLNOU,8017,Barcelona,919,BARCELONA,0458_001,2001420,5/17/14,31144,0.946,Cuestionario MGuest_Estandar_urbano_2014 v1
31,LA PEDRERA,8037,Barcelona,919,BARCELONA,0458_001,2001426,5/21/14,30594,0.939,Cuestionario MGuest_Estandar_urbano_2014 v1
40,PORT,8002,Barcelona,919,BARCELONA,0458_001,2001429,5/20/14,901_02314,0.888,Cuestionario MGuest_Estandar_urbano_2014 v1
240,CC DOS MARES 2,30370,SAN JAVIER,919,MURCIA,0111_001,2001432,5/13/14,2790,0.933,Cuest  Druni 2013
184,SERVICIOS INFORM. CANDELEDA,5480,CANDELEDA,919,AVILA,0457_003,2001442,5/14/14,R02048,0.9333,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
57,"GSM BAHIA, S.L.U.",10001,CÁCERES,919,CACERES,0457_003,2001447,5/13/14,R02048,0.9667,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
0445b,"CENTROMOVILES BADAJOZ, S.L.",10300,NAVALMORAL DE LA MATA,919,CACERES,0457_003,2001448,5/14/14,R02048,1,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
0491a,"CENTROMOVILES BADAJOZ, S.L.",10100,MIAJADAS,919,CACERES,0457_003,2001449,5/13/14,R02042,0.9667,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
0714a,"CENTROMOVILES BADAJOZ, S.L.",10200,TRUJILLO,919,CACERES,0457_003,2001450,5/13/14,R02048,1,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
1490a,"BEYOND RETAIL, S.L.",10001,CACERES,919,CACERES,0457_003,2001451,5/13/14,R02048,1,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
1517,"VODAREX COMUNICACIONES, S.L.L.",10600,Plasencia,919,CACERES,0457_003,2001452,5/14/14,R02042,0.9333,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
1519,"VODAREX COMUNICACIONES, S.L.L.",10002,Cáceres,919,CACERES,0457_003,2001453,5/13/14,R02048,0.6633,MYSTERY SHOPPER COMERCIAL ESPECIALISTA P2 (MAY_14)
1489,"CEBLANAL, S.L",15701,SANTIAGO DE COMPOSTELA,919,A CORUÑA,0457_003,2001462,5/15/14,33900,0.8467,MYSTERY SHOPPER COMERCIAL ESPECIALISTA P2 (MAY_14)
256,TELEOPERATOR COMUNICACIONES SL,32002,ORENSE,919,ORENSE,0457_003,2001469,5/20/14,29508,0.9667,MYSTERY SHOPPER COMERCIAL ESPECIALISTA P2 (MAY_14)
458,RUBIANES TELECOMUNICACION S.L,36003,PONTEVEDRA,919,PONTEVEDRA,0457_003,2001475,5/19/14,33108,0.9667,MYSTERY SHOPPER COMERCIAL ESPECIALISTA P2 (MAY_14)
5,GRAN VÍA,28013,Madrid,919,MADRID,0458_001,2001477,5/15/14,2645,0.908,Cuestionario MGuest_Estandar_urbano_2014 v1
8,LAS CORTES,28014,Madrid,919,MADRID,0458_001,2001480,5/18/14,33171,0.989,Cuestionario MGuest_Estandar_urbano_2014 v1
9,ATOCHA,28012,Madrid,919,MADRID,0458_001,2001483,5/15/14,33052,0.888,Cuestionario MGuest_Estandar_urbano_2014 v1
24,EL PILAR,50070,Zaragoza,919,ZARAGOZA,0458_001,2001486,5/24/14,34180,0.964,Cuestionario MGuest_Estandar_urbano_2014 v1
39,PLAZA MAYOR SALAMANCA,28000,Salamanca,919,SALAMANCA,0458_001,2001489,5/17/14,524,0.915,Cuestionario MGuest_Estandar_urbano_2014 v1
16,GRANADA,18001,GRANADA,919,GRANADA,0513_001,2001495,5/13/14,a00066,0.9681,LLAOLLAO AUDITORIAS (MAY_14)
0945a,"VENTIS TELECOM, S.L.",18300,LOJA,919,GRANADA,0457_003,2001496,5/13/14,a00066,0.9492,RESUMEN ESPECIALISTAS PEC - P1 (14.15)
0945a,"VENTIS TELECOM, S.L.",18300,LOJA,919,GRANADA,0457_003,2001497,5/13/14,a00066,0.9071,ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
0945a,"VENTIS TELECOM, S.L.",18300,LOJA,919,GRANADA,0457_003,2001498,5/13/14,a00066,1,ESPECIALISTAS PROCESOS - P1 (14.15)
80,STAND -  CARREFOUR PULIANAS,18000,PULIANAS,919,GRANADA,0457_004,2001499,5/13/14,a00066,0.9878,RESUMEN CONSUMO PEC P1 (14.15)
80,STAND -  CARREFOUR PULIANAS,18000,PULIANAS,919,GRANADA,0457_004,2001500,5/12/14,a00066,1,CONSUMO IMAGEN CARREFOUR - P1 (14.15)
80,STAND -  CARREFOUR PULIANAS,18000,PULIANAS,919,GRANADA,0457_004,2001501,5/13/14,a00066,1,CONSUMO PROCESOS - P1 (14.15)
238,STAND -  MEDIA MARKT PULIANAS GRANADA,18000,PULIANAS,919,GRANADA,0457_004,2001502,5/13/14,a00066,0.967,RESUMEN CONSUMO PEC P1 (14.15)
238,STAND -  MEDIA MARKT PULIANAS GRANADA,18000,PULIANAS,919,GRANADA,0457_004,2001503,5/13/14,a00066,1,CONSUMO IMAGEN GRANDES SUPERFICIES - P1 (14.15)
238,STAND -  MEDIA MARKT PULIANAS GRANADA,18000,PULIANAS,919,GRANADA,0457_004,2001504,5/13/14,a00066,1,CONSUMO PROCESOS - P1 (14.15)
490,NEVADA MOVIL S.L.,18197,PULIANAS,919,GRANADA,0457_003,2001505,5/13/14,a00066,0.9058,RESUMEN ESPECIALISTAS PEC - P1 (14.15)
490,NEVADA MOVIL S.L.,18197,PULIANAS,919,GRANADA,0457_003,2001506,5/13/14,a00066,0.9222,ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
490,NEVADA MOVIL S.L.,18197,PULIANAS,919,GRANADA,0457_003,2001507,5/13/14,a00066,0.97,ESPECIALISTAS PROCESOS - P1 (14.15)
30,HÍSPALIS,41006,Sevilla,919,SEVILLA,0458_001,2001509,5/17/14,2454,0.814,Cuestionario MGuest_Estandar_urbano_2014 v1
25,SANTA JUSTA,41003,Sevilla,919,SEVILLA,0458_001,2001512,5/23/14,48,0.902,Cuestionario MGuest_Estandar_urbano_2014 v1
0390b,"VENTIS TELECOM, S.L.",29200,ANTEQUERA,919,MALAGA,0457_003,2001516,5/13/14,a02422,0.9292,RESUMEN ESPECIALISTAS PEC - P1 (14.15)
0390b,"VENTIS TELECOM, S.L.",29200,ANTEQUERA,919,MALAGA,0457_003,2001517,5/13/14,a02422,0.9111,ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
0390b,"VENTIS TELECOM, S.L.",29200,ANTEQUERA,919,MALAGA,0457_003,2001518,5/13/14,a02422,0.985,ESPECIALISTAS PROCESOS - P1 (14.15)
477,"GSM BAHIA, S.L.U.",29200,ANTEQUERA,919,MALAGA,0457_003,2001519,5/13/14,a02422,0.9417,RESUMEN ESPECIALISTAS PEC - P1 (14.15)
477,"GSM BAHIA, S.L.U.",29200,ANTEQUERA,919,MALAGA,0457_003,2001520,5/13/14,a02422,0.9419,ESPECIALISTAS NUEVA IMAGEN - P1 (14.15)
477,"GSM BAHIA, S.L.U.",29200,ANTEQUERA,919,MALAGA,0457_003,2001521,5/13/14,a02422,0.95,ESPECIALISTAS PROCESOS - P1 (14.15)
187b,RINCÓN DE LA VICTORIA - CC Rincón de la Victoria,29720,Málaga,919,MALAGA,0457_002,2001522,5/13/14,a02422,0.8825,RESUMEN FFQQ PEC - P1 (14.15)
187b,RINCÓN DE LA VICTORIA - CC Rincón de la Victoria,29720,Málaga,919,MALAGA,0457_002,2001523,5/13/14,a02422,0.88,FFQQ PROCESOS 2.0 - P1 (14.15)
187b,RINCÓN DE LA VICTORIA - CC Rincón de la Victoria,29720,Málaga,919,MALAGA,0457_002,2001524,5/13/14,a02422,0.9792,FFQQ IMAGEN 2.0 P1 (14.15)
22,ECI VIGO,36204,VIGO,919,PONTEVEDRA,0568_001,2001534,5/20/14,30828,0.8473,Coty Mystery ECI
22,ECI VIGO,36204,VIGO,919,PONTEVEDRA,0568_001,2001535,5/29/14,29100,0.7739,Coty Mystery ECI
25,ECI A CORUÑA,15006,A CORUÑA,919,A CORUÑA,0568_001,2001536,5/19/14,34286,0.8348,Coty Mystery ECI
25,ECI A CORUÑA,15006,A CORUÑA,919,A CORUÑA,0568_001,2001537,5/30/14,33844,0.1807,Coty Mystery ECI
323,ABOUT LINE S.L. - C.C. PARQUE CORREDOR,28850,Torrejón De Ardoz,919,MADRID,0457_002,2001538,5/12/14,A32809,0.95,RESUMEN FFQQ PEC - P1 (14.15)
323,ABOUT LINE S.L. - C.C. PARQUE CORREDOR,28850,Torrejón De Ardoz,919,MADRID,0457_002,2001539,5/12/14,A32809,1,FFQQ PROCESOS 2.0 - P1 (14.15)
323,ABOUT LINE S.L. - C.C. PARQUE CORREDOR,28850,Torrejón De Ardoz,919,MADRID,0457_002,2001540,5/12/14,A32809,1,FFQQ IMAGEN 2.0 P1 (14.15)
1,ALOE SHOP VALENCIA,46000,Valencia,919,VALENCIA,474_001,2001541,5/2/14,34,0.7616,Cuestionario Aloe Shop Mystery Presencial
0252a,"ASPASOFT COMUNICACIONES, S.L.",13600,ALCAZAR DE SAN JUAN,919,CIUDAD REAL,0457_003,2001543,5/14/14,R31755,0.8667,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
0403a,ROLVAS 5 CIUDAD REAL S.L,13250,DAIMIEL,919,CIUDAD REAL,0457_003,2001544,5/20/14,R02048,0.9667,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
0706a,ROLVAS 5 CIUDAD REAL S.L,13700,TOMELLOSO,919,CIUDAD REAL,0457_003,2001545,5/14/14,R01127,0.6333,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
707,ROLVAS 5 CIUDAD REAL S.L,13600,ALCAZAR DE SAN JUAN,919,CIUDAD REAL,0457_003,2001546,5/14/14,R01127,0.6333,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
704,ROLVAS 5 CIUDAD REAL S.L,13200,MANZANARES,919,CIUDAD REAL,0457_003,2001547,5/14/14,R01127,0.7833,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
705,ROLVAS 5 CIUDAD REAL S.L,13300,VALDEPEÑAS,919,CIUDAD REAL,0457_003,2001549,5/14/14,R31755,0.8667,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
173,"ASPASOFT COMUNICACIONES, S.L.",16630,MOTA DEL CUERVO,919,CUENCA,0457_003,2001552,5/14/14,R01127,0.5667,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
561,"ASPASOFT COMUNICACIONES, S.L.",16400,TARANCÓN,919,CUENCA,0457_003,2001553,5/13/14,R01127,0.9333,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
562,"ASPASOFT COMUNICACIONES, S.L.",16200,MOTILLA DEL PALANCAR,919,CUENCA,0457_003,2001554,5/13/14,R31755,0.8333,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
1140a,"ASPASOFT COMUNICACIONES, S.L.",16004,Cuenca,919,CUENCA,0457_003,2001555,5/13/14,R31755,0.8667,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
1445a,"ASPASOFT COMUNICACIONES, S.L.",16002,Cuenca,919,CUENCA,0457_003,2001556,5/13/14,R01127,0.4633,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
1619,ROLVAS 5 CIUDAD REAL S.L,13500,PUERTOLLANO,919,CIUDAD REAL,0457_003,2001559,5/21/14,R02048,0.8967,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
0299a,"ASPASOFT COMUNICACIONES, S.L.",45800,QUINTANAR DE LA ORDEN,919,TOLEDO,0457_003,2001561,5/13/14,R31755,0.8333,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
3194,AUTO UBEDA,45800,QUINTANAR DE LA ORDEN,919,TOLEDO,0524_004,2001562,5/20/14,R02615,0.7087,Cuestionario Seat Toledo 2º Trim 2014
247,"ASPASOFT COMUNICACIONES, S.L.",45860,VILLACAÑAS,919,TOLEDO,0457_003,2001563,5/20/14,R02615,1,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
1,Illa Diagonal,8028,BARCELONA,919,BARCELONA,0234_001,2001564,5/31/14,30507,1,Andreu Mystery
2,Gran Via 2,8908,L´HOSPITALET DE LLOBREGAT,919,BARCELONA,0234_001,2001565,5/31/14,901_01373,0.9717,Andreu Mystery
3,Sant Cugat,8035,SANT CUGAT DEL VALLÈS,919,BARCELONA,0234_001,2001566,5/31/14,2309,0.9821,Andreu Mystery
3,Sant Cugat,8035,SANT CUGAT DEL VALLÈS,919,BARCELONA,0234_001,2001567,5/28/14,34236,0.9422,Andreu Mystery
SU_10,SUAREZ ECI Valencia,46002,VALENCIA,919,VALENCIA,0110_002,2001568,5/27/14,66690,0.8481,EXPERIENCIA DE VENTA SUAREZ TIENDAS ECI
32,ECI BILBAO,48001,BILBAO,919,VIZCAYA,0568_001,2001574,5/20/14,30046,0.7647,Coty Mystery ECI
32,ECI BILBAO,48001,BILBAO,919,VIZCAYA,0568_001,2001576,5/31/14,33598,0.7406,Coty Mystery ECI
545,CRS CHANNEL SERVICIOS TELEF SL,42190,SORIA,919,SORIA,0457_003,2001579,5/13/14,R02615,0.8667,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
898,"ZAITEL 500 , S.L.",42001,SORIA,919,SORIA,0457_003,2001580,5/13/14,R00031,0.9667,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
630,Pola De Siero,33429,Lugones-Siero,919,ASTURIAS,0107_002,2001583,5/15/14,R00010,0.3,Cuestionario Mystery Telefónico
898,Oviedo- Pepe Cosmen,33001,Oviedo,919,ASTURIAS,0107_002,2001584,5/15/14,R29407,0.1875,Cuestionario Mystery Telefónico
220,C.C. Valle Real,39600,Maliaño,919,CANTABRIA,0107_002,2001585,5/15/14,R00010,0.17,Cuestionario Mystery Telefónico
715,Maliaño,39600,Muriedas-Camargo,919,CANTABRIA,0107_002,2001586,5/15/14,R29407,0.28,Cuestionario Mystery Telefónico
377,Beasain,20200,Beasain,919,GUIPUZCOA,0107_002,2001587,5/15/14,R00010,0.8055,Cuestionario Mystery Telefónico
2636,Burela,27880,Burela,919,LUGO,0107_002,2001588,5/16/14,R29407,0.125,Cuestionario Mystery Telefónico
581,La Guardia,36780,La Guardia,919,PONTEVEDRA,0107_002,2001589,5/15/14,R00010,0.3791,Cuestionario Mystery Telefónico
623,Sanjurjo,36207,Vigo,919,PONTEVEDRA,0107_002,2001590,5/16/14,R29407,0.13,Cuestionario Mystery Telefónico
624,Cangas,36940,Cangas De Morrazo,919,PONTEVEDRA,0107_002,2001591,5/16/14,R29407,0.21,Cuestionario Mystery Telefónico
643,"GRUPCOM RETAIL,  S.L.",26250,ARNEDO,919,"RIOJA, LA",0457_003,2001594,5/13/14,R00031,0.9333,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
768,"LUALBO, S.L",26500,CALAHORRA,919,"RIOJA, LA",0457_003,2001595,5/13/14,R00031,0.7333,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
868,"GRUPCOM RETAIL,  S.L.",26500,CALAHORRA,919,"RIOJA, LA",0457_003,2001596,5/13/14,R02615,0.7333,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
220,AMATEL TELECOMUNICACIONES  S.L,26200,HARO,919,"RIOJA, LA",0457_003,2001600,5/14/14,R00031,0.8833,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
925,GA.OUR.CONCELLO,32003,ORENSE,919,ORENSE,0045_001,2001601,5/16/14,30180,0.934,Cuestionario Gadis nuevas ponderaciones
504,GA.OUR.ERVEDELO,32002,ORENSE,919,ORENSE,0045_001,2001602,5/16/14,30180,0.778,Cuestionario Gadis nuevas ponderaciones
85,GADIS HIPER OURENSE,32003,ORENSE,919,ORENSE,0045_001,2001603,5/16/14,30180,0.958,Cuestionario Gadis nuevas ponderaciones
671,CRS CHANNEL SERVICIOS TELEF SL,9200,MIRANDA DE EBRO,919,BURGOS,0457_003,2001604,5/14/14,R02615,0.8667,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
771,"LUALBO, S.L",26005,LOGROÑO,919,"RIOJA, LA",0457_003,2001605,5/13/14,R02615,0.8333,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
772,"LUALBO, S.L",26002,LOGROÑO,919,"RIOJA, LA",0457_003,2001606,5/14/14,R02615,0.2967,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
64,LOGROÑO - LA RIOJA,26001,LOGROÑO,919,"RIOJA, LA",0513_001,2001607,5/23/14,R30636,0.9697,LLAOLLAO AUDITORIAS (MAY_14)
1492,CRS CHANNEL SERVICIOS TELEF SL,26002,LOGROÑO,919,"RIOJA, LA",0457_003,2001608,5/14/14,R02615,0.7833,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
452,"GRUPCOM RETAIL,  S.L.",22700,JACA,919,HUESCA,0457_003,2001609,5/14/14,R00096,0.9333,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
