COD_LOC,NOMBRE_LOC,CP,POBLACION,OFICINA,PROVINCIA,COD_PROY,ID_EVALUACION,Fecha de ejecucion,COD_AUDITOR,RESULTADO,TITULO_CUESTIONARIO
SP14,C. C. Gran Vía 2,8908,L'Hospitalet de Llobregat,921,BARCELONA,0592_001,2002937,5/23/14,34283,0.9275,Cuestionario Mystery Pepe Jeans España_Portugal
SP15,C.C. La Maquinista,8030,Barcelona,921,BARCELONA,0592_001,2002938,6/6/14,29116,0.9611,Cuestionario Mystery Pepe Jeans España_Portugal
SP17,C.C. L'Illa,8029,Barcelona,921,BARCELONA,0592_001,2002940,5/28/14,34292,0.9722,Cuestionario Mystery Pepe Jeans España_Portugal
SP18,Montcada,8003,Barcelona,921,BARCELONA,0592_001,2002941,5/23/14,34010,0.792,Cuestionario Mystery Pepe Jeans España_Portugal
SP19,Portaferrisa,8002,Barcelona,921,BARCELONA,0592_001,2002942,5/29/14,901_02314,0.8184,Cuestionario Mystery Pepe Jeans España_Portugal
SP23,Ibiza,7800,Ibiza,921,BALEARES,0592_001,2002943,6/6/14,32064,0.8492,Cuestionario Mystery Pepe Jeans España_Portugal
SP33,C. C. Porto Pi,7015,Palma de Mallorca,921,BALEARES,0592_001,2002944,5/30/14,30195,0.7292,Cuestionario Mystery Pepe Jeans España_Portugal
SP34,Jovellanos,7001,Palma de Mallorca,921,BALEARES,0592_001,2002945,5/30/14,30195,0.8123,Cuestionario Mystery Pepe Jeans España_Portugal
SP39,Tarragona,43003,Tarragona,921,TARRAGONA,0592_001,2002946,5/29/14,33511,0.6719,Cuestionario Mystery Pepe Jeans España_Portugal
SP50,Provença,8008,Barcelona,921,BARCELONA,0592_001,2002947,6/4/14,32708,0.8554,Cuestionario Mystery Pepe Jeans España_Portugal
22,Línea - 22,28000,MADRID,921,MADRID,0270_002,2002948,5/20/14,R00031,0.8605,EMT - Recorridos 2014
152,Línea - 152,28000,MADRID,921,MADRID,0270_002,2002949,5/20/14,R00028,0.8583,EMT - Recorridos 2014
41,Línea - 41,28000,MADRID,921,MADRID,0270_002,2002950,5/20/14,R00028,0.8596,EMT - Recorridos 2014
65,Línea - 65,28000,MADRID,921,MADRID,0270_002,2002951,5/19/14,R00031,0.8892,EMT - Recorridos 2014
75,Línea - 75,28000,MADRID,921,MADRID,0270_002,2002952,5/20/14,R00031,0.9644,EMT - Recorridos 2014
SP40,C.C Meridiano,38005,Tenerife,921,SANTA CRUZ DE TENERIFE,0592_001,2002953,5/29/14,29590,0.8214,Cuestionario Mystery Pepe Jeans España_Portugal
22,Línea - 22,28000,MADRID,921,MADRID,0270_002,2002954,5/19/14,R00096,0.9075,EMT - Recorridos 2014
145,Línea - 145,28000,MADRID,921,MADRID,0270_002,2002955,5/19/14,R00096,0.9075,EMT - Recorridos 2014
65,Línea - 65,28000,MADRID,921,MADRID,0270_002,2002956,5/19/14,R01127,0.8649,EMT - Recorridos 2014
75,Línea - 75,28000,MADRID,921,MADRID,0270_002,2002957,5/19/14,R01127,0.9462,EMT - Recorridos 2014
121,Línea - 121,28000,MADRID,921,MADRID,0270_002,2002958,5/20/14,R02031,0.8984,EMT - Recorridos 2014
141,Línea - 141,28000,MADRID,921,MADRID,0270_002,2002959,5/20/14,R02031,0.9081,EMT - Recorridos 2014
152,Línea - 152,28000,MADRID,921,MADRID,0270_002,2002960,5/20/14,R02031,0.8128,EMT - Recorridos 2014
SP41,C.C. Bonaire,46960,Aldaia,921,VALENCIA,0592_001,2002961,5/24/14,31924,0.6966,Cuestionario Mystery Pepe Jeans España_Portugal
SP10,CC. Park Avenue,48903,San Vicente de Barakaldo.,921,VIZCAYA,0592_001,2002962,5/22/14,33598,0.8492,Cuestionario Mystery Pepe Jeans España_Portugal
SP20,Gran Via Bilbao,48011,Bilbao,921,VIZCAYA,0592_001,2002963,6/6/14,33568,0.9347,Cuestionario Mystery Pepe Jeans España_Portugal
SP21,C.C Zubiarte,48001,Bilbao,921,VIZCAYA,0592_001,2002964,6/5/14,31915,0.9125,Cuestionario Mystery Pepe Jeans España_Portugal
SP35,C.C. La Morea,31192,Pamplona,921,NAVARRA,0592_001,2002965,6/6/14,32526,0.7427,Cuestionario Mystery Pepe Jeans España_Portugal
SP37,C.C. Urbil,20170,Usurbil,921,GUIPUZCOA,0592_001,2002966,5/23/14,32333,0.9234,Cuestionario Mystery Pepe Jeans España_Portugal
SP38,San Sebastián,20005,San Sebastián,921,GUIPUZCOA,0592_001,2002967,5/29/14,32333,0.6595,Cuestionario Mystery Pepe Jeans España_Portugal
SP44,C.C. Boulevard,1013,Vitoria,921,ALAVA,0592_001,2002968,6/6/14,29880,0.8097,Cuestionario Mystery Pepe Jeans España_Portugal
SP45,Vitoria,1005,Vitoria,921,ALAVA,0592_001,2002969,6/4/14,29880,0.907,Cuestionario Mystery Pepe Jeans España_Portugal
SP46,C.C. Max Center,48903,Barakaldo,921,VIZCAYA,0592_001,2002970,5/30/14,33598,0.9214,Cuestionario Mystery Pepe Jeans España_Portugal
SP47,Artea,48940,Lejona,921,VIZCAYA,0592_001,2002971,5/30/14,33598,0.8889,Cuestionario Mystery Pepe Jeans España_Portugal
SP51,C.C. Parque Principado,33429,Siero,921,ASTURIAS,0592_001,2002972,6/6/14,2717,0.9069,Cuestionario Mystery Pepe Jeans España_Portugal
141,Línea - 141,28000,MADRID,921,MADRID,0270_002,2002973,5/19/14,R02031,0.7977,EMT - Recorridos 2014
145,Línea - 145,28000,MADRID,921,MADRID,0270_002,2002974,5/20/14,R00031,0.9514,EMT - Recorridos 2014
SP32,C.C. Pontevella,32003,Orense,921,ORENSE,0592_001,2002979,6/11/14,33466,0.8473,Cuestionario Mystery Pepe Jeans España_Portugal
SP43,C.C. Gran Vía,36210,Vigo,921,PONTEVEDRA,0592_001,2002980,6/6/14,29100,0.9264,Cuestionario Mystery Pepe Jeans España_Portugal
SP49,Plaza Lugo,15004,A Coruña,921,A CORUÑA,0592_001,2002981,5/28/14,31223,0.843,Cuestionario Mystery Pepe Jeans España_Portugal
SP54,Principe,36202,Vigo,921,PONTEVEDRA,0592_001,2002982,6/5/14,29100,0.8764,Cuestionario Mystery Pepe Jeans España_Portugal
315,MUNTEL - PARLA,28980,PARLA,921,MADRID,0457_002,2003003,5/20/14,A32878,0.8917,RESUMEN FFQQ PEC - P1 (14.15)
315,MUNTEL - PARLA,28980,PARLA,921,MADRID,0457_002,2003004,5/20/14,A32878,1,FFQQ PROCESOS - P1 (14.15)
315,MUNTEL - PARLA,28980,PARLA,921,MADRID,0457_002,2003005,5/20/14,A32878,1,FFQQ NUEVA IMAGEN (ESPECIALISTAS ) - P1 (14.15)
Bon_00000000021,BONPREU,80,BARCELONA,921,BARCELONA,0159_008,2003007,5/15/14,R29462,1,Controls de sortida Bon Preu
2,VALLADOLID,47195,ARROYO DE LA ENCOMIENDA,921,VALLADOLID,0513_001,2003008,5/20/14,A00156,0.8893,LLAOLLAO AUDITORIAS (MAY_14)
486,"GRUPO LIDERTEL, S.L.",28003,MADRID,921,MADRID,0457_003,2003011,5/22/14,29109,0.5,MYSTERY SHOPPER COMERCIAL ESPECIALISTA P2 (MAY_14)
219,SALAMANCA - Toro,37002,Salamanca,921,SALAMANCA,0457_002,2003012,5/23/14,R02615,0.9,MYSTERY SHOPPER SERVICIO FFQQ P1 (MAY_14 )
49,TOLEDO - Alberche,45007,Toledo,921,TOLEDO,0457_002,2003013,5/23/14,R31755,0.7,MYSTERY SHOPPER SERVICIO FFQQ P1 (MAY_14 )
50,PARLA - Pinto,28980,Parla,921,MADRID,0457_002,2003014,5/22/14,R02615,0.775,MYSTERY SHOPPER SERVICIO FFQQ P1 (MAY_14 )
302,"LUALBO, S.L",28222,MAJADAHONDA,921,MADRID,0457_002,2003015,5/26/14,R00096,0.3133,MYSTERY SHOPPER SERVICIO PDV 2.0 FFQQ P1 (MAY 14)
1513,"AUSARTA MEDIA, S.L.",39010,Santander,921,CANTABRIA,0457_003,2003018,5/19/14,A02747,0.975,RESUMEN ESPECIALISTAS PEC - P1 (14.15)
1513,"AUSARTA MEDIA, S.L.",39010,Santander,921,CANTABRIA,0457_003,2003019,5/19/14,A02747,1,ESPECIALISTAS PROCESOS - P1 (14.15)
1513,"AUSARTA MEDIA, S.L.",39010,Santander,921,CANTABRIA,0457_003,2003020,5/19/14,A02747,1,ESPECIALISTAS ANTIGUA IMAGEN (FQ) - P1 (14.15)
155,STAND -  CARREFOUR SANTANDER,39000,SANTANDER,921,CANTABRIA,0457_004,2003021,5/19/14,A02747,0.9617,RESUMEN CONSUMO PEC P1 (14.15)
155,STAND -  CARREFOUR SANTANDER,39000,SANTANDER,921,CANTABRIA,0457_004,2003022,5/19/14,A02747,1,CONSUMO IMAGEN CARREFOUR - P1 (14.15)
155,STAND -  CARREFOUR SANTANDER,39000,SANTANDER,921,CANTABRIA,0457_004,2003023,5/19/14,A02747,1,CONSUMO PROCESOS - P1 (14.15)
050213P,ZARAUTO,50012,ZARAGOZA,921,ZARAGOZA,0346_005,2003024,5/21/14,33402,0.9509,Peugeot 208 Gasolina
15,Verdecora Zaragoza,50157,Zaragoza,921,ZARAGOZA,0148_001,2003025,5/30/14,34180,1,Cuestionario Gardens Secciones
15,Verdecora Zaragoza,50157,Zaragoza,921,ZARAGOZA,0148_001,2003026,5/30/14,34180,0.96,Cuestionario Gardens Secciones
15,Verdecora Zaragoza,50157,Zaragoza,921,ZARAGOZA,0148_001,2003027,5/30/14,34180,1,Cuestionario Gardens Secciones
15,Verdecora Zaragoza,50157,Zaragoza,921,ZARAGOZA,0148_001,2003028,5/30/14,34180,0.96,Cuestionario Gardens Secciones
15,Verdecora Zaragoza,50157,Zaragoza,921,ZARAGOZA,0148_001,2003029,5/30/14,34180,1,Cuestionario Gardens Cajas
416,"ZAITEL 500 , S.L.",50008,ZARAGOZA,921,ZARAGOZA,0457_003,2003030,5/20/14,33566,1,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
417,"ZAITEL 500 , S.L.",50007,ZARAGOZA,921,ZARAGOZA,0457_003,2003031,5/21/14,34180,0.88,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
0857b,New Concept Vivacom S.L.,50001,ZARAGOZA,921,ZARAGOZA,0457_003,2003032,5/21/14,31290,0.9167,MYSTERY SHOPPER ESPECIALISTA P1 (MAY_14)
58,Santander Monasterio,39010,SANTANDER,921,CANTABRIA,0457_001,2003033,5/19/14,A02741,0.9025,RESUMEN TTPP PEC - P1 (14.15)
58,Santander Monasterio,39010,SANTANDER,921,CANTABRIA,0457_001,2003034,5/19/14,A02741,1,TTPP PROCESOS - P1 (14.15)
58,Santander Monasterio,39010,SANTANDER,921,CANTABRIA,0457_001,2003035,5/19/14,A02741,1,TTPP - IMAGEN 2.0 P1 (14.15)
1580a,STAND -- AJ CHANNEL 2013 - ECI SANTANDER,39011,SANTANDER,921,CANTABRIA,0457_003,2003036,5/19/14,A02741,0.8647,RESUMEN ESPECIALISTAS ECI PEC P1 (14.15)
1580a,STAND -- AJ CHANNEL 2013 - ECI SANTANDER,39011,SANTANDER,921,CANTABRIA,0457_003,2003037,5/19/14,A02741,1,ESPECIALISTAS IMAGEN ECI - P1 (14.15)
1580a,STAND -- AJ CHANNEL 2013 - ECI SANTANDER,39011,SANTANDER,921,CANTABRIA,0457_003,2003038,5/19/14,A02741,0.985,ESPECIALISTAS PROCESOS (ECI) - P1 (14.15)
SP02,Jinamar,35220,Las Palmas de Gran Canaria,921,"PALMAS, LAS",0592_001,2003039,6/3/14,32215,0.4748,Cuestionario Mystery Pepe Jeans España_Portugal
325,SPAIN TIME - VECINDARIO,35110,VECINDARIO,921,"PALMAS, LAS",0457_002,2003040,5/23/14,34196,0.975,MYSTERY SHOPPER FFQQ PDV 2.0 P1 (MAY_14)
1,MUEBLES BOOM_CIGALES,47270,CIGALES,921,VALLADOLID,0383_001,2003068,5/21/14,R00096,1,Check_Muebles Boom
10,MUEBLES LIQUIDA TODO_PALENCIA,34003,PALENCIA,921,PALENCIA,0383_001,2003069,5/27/14,33245,0.8663,Check_Muebles Boom
14,MUEBLES LIQUIDA TODO_ARGALES,47008,VALLADOLID,921,VALLADOLID,0383_001,2003070,5/21/14,33013,0.7646,Check_Muebles Boom
19,BOOM FUENLABRADA,28946,FUENLABRADA,921,MADRID,0383_001,2003072,5/28/14,33887,0.8404,Check_Muebles Boom
20,BOOM VALLADOLID,47012,VALLADOLID,921,VALLADOLID,0383_001,2003073,5/21/14,33673,1,Check_Muebles Boom
22,BOOM LAS ROZAS,28230,LAS ROZAS,921,MADRID,0383_001,2003074,5/23/14,31595,0.8856,Check_Muebles Boom
23,BOOM ARROYO DE LA ENCOMIENDA,47195,ARROYO DE LA ENCOMIENDA,921,VALLADOLID,0383_001,2003075,5/23/14,33013,0.8517,Check_Muebles Boom
25,MUEBLES LIQUIDATODO_VALLADOLID,47012,VALLADOLID,921,VALLADOLID,0383_001,2003076,5/21/14,33681,0.978,Check_Muebles Boom
26,MUEBLES BOOM - MADRID GENERAL YAGÜE,28020,MADRID,921,MADRID,0383_001,2003077,5/21/14,33571,0.7225,Check_Muebles Boom
3,MUEBLES BOOM_MEDINA,47400,MEDINA,921,VALLADOLID,0383_001,2003078,5/27/14,33763,0.9504,Check_Muebles Boom
5,MUEBLES BOOM_SALAMANCA,37184,SALAMANCA,921,SALAMANCA,0383_001,2003079,5/28/14,R31755,0.9504,Check_Muebles Boom
6,MUEBLES BOOM_MADRID,28922,ALCORCON,921,MADRID,0383_001,2003080,5/21/14,29109,0.8032,Check_Muebles Boom
SP03,Factory Getafe,28906,Getafe,921,MADRID,0592_001,2003081,5/21/14,2687,0.8137,Cuestionario Mystery Pepe Jeans España_Portugal
SP04,Factory Las Rozas,28230,Las Rozas,921,MADRID,0592_001,2003082,5/23/14,31595,0.8804,Cuestionario Mystery Pepe Jeans España_Portugal
SP05,Las Rozas Village,28230,Las Rozas,921,MADRID,0592_001,2003083,5/23/14,31595,0.8804,Cuestionario Mystery Pepe Jeans España_Portugal
SP06,S.S de los Reyes,28702,San Sebastián de los Reyes,921,MADRID,0592_001,2003084,6/4/14,524,0.7056,Cuestionario Mystery Pepe Jeans España_Portugal
SP24,C.C. Parque Sur,28916,Leganés,921,MADRID,0592_001,2003085,6/9/14,2615,0.4069,Cuestionario Mystery Pepe Jeans España_Portugal
SP25,C.C. Plaza Norte 2,28700,San Sebastián de los Reyes,921,MADRID,0592_001,2003086,6/4/14,2583,0.772,Cuestionario Mystery Pepe Jeans España_Portugal
SP26,C.C. Xanadú,28939,Arroyomolinos,921,MADRID,0592_001,2003087,6/4/14,33171,0.8476,Cuestionario Mystery Pepe Jeans España_Portugal
SP27,C/ Fuencarral,28004,Madrid,921,MADRID,0592_001,2003088,5/24/14,33014,0.8061,Cuestionario Mystery Pepe Jeans España_Portugal
SP42,Valladolid,47001,Valladolid,921,VALLADOLID,0592_001,2003089,5/24/14,33013,0.6566,Cuestionario Mystery Pepe Jeans España_Portugal
SP52,Puerto Venecia,50021,Zaragoza,921,ZARAGOZA,0592_001,2003090,6/4/14,34180,0.8672,Cuestionario Mystery Pepe Jeans España_Portugal
SP53,Claudio Coello,28001,Madrid,921,MADRID,0592_001,2003091,6/2/14,30105,0.862,Cuestionario Mystery Pepe Jeans España_Portugal
1901,Aventel,28000,Aventel,921,MADRID,0005_024,2003093,5/6/14,credimas,0,Check_Citibank Credimas
1902,Aventel,28000,Aventel,921,MADRID,0005_024,2003094,5/7/14,credimas,0,Check_Citibank Credimas
1903,Aventel,28000,Aventel,921,MADRID,0005_024,2003095,5/12/14,credimas,0,Check_Citibank Credimas
1905,Aventel,28000,Aventel,921,MADRID,0005_024,2003097,5/14/14,credimas,0,Check_Citibank Credimas
1906,Aventel,28000,Aventel,921,MADRID,0005_024,2003098,5/16/14,credimas,0,Check_Citibank Credimas
1907,Aventel,28000,Aventel,921,MADRID,0005_024,2003099,5/19/14,credimas,0,Check_Citibank Credimas
1908,Aventel,28000,Aventel,921,MADRID,0005_024,2003100,5/20/14,credimas,0,Check_Citibank Credimas
1909,Aventel,28000,Aventel,921,MADRID,0005_024,2003101,5/21/14,credimas,0,Check_Citibank Credimas
1910,Aventel,28000,Aventel,921,MADRID,0005_024,2003102,5/22/14,credimas,0,Check_Citibank Credimas
1911,Aventel,28000,Aventel,921,MADRID,0005_024,2003103,5/23/14,credimas,0,Check_Citibank Credimas
1912,Aventel,28000,Aventel,921,MADRID,0005_024,2003104,5/6/14,credimas,0,Check_Citibank Credimas
1914,Aventel,28000,Aventel,921,MADRID,0005_024,2003106,5/13/14,credimas,0,Check_Citibank Credimas
1915,Aventel,28000,Aventel,921,MADRID,0005_024,2003107,5/13/14,credimas,0,Check_Citibank Credimas
1916,Aventel,28000,Aventel,921,MADRID,0005_024,2003108,5/14/14,credimas,0,Check_Citibank Credimas
1917,Aventel,28000,Aventel,921,MADRID,0005_024,2003109,5/16/14,credimas,0,Check_Citibank Credimas
1918,Aventel,28000,Aventel,921,MADRID,0005_024,2003110,5/19/14,credimas,0,Check_Citibank Credimas
1919,Aventel,28000,Aventel,921,MADRID,0005_024,2003111,5/20/14,credimas,0,Check_Citibank Credimas
1920,Aventel,28000,Aventel,921,MADRID,0005_024,2003112,5/21/14,credimas,0,Check_Citibank Credimas
1921,Aventel,28000,Aventel,921,MADRID,0005_024,2003113,5/22/14,credimas,0,Check_Citibank Credimas
1922,Aventel,28000,Aventel,921,MADRID,0005_024,2003114,5/23/14,credimas,0,Check_Citibank Credimas
1923,Aventel,28000,Aventel,921,MADRID,0005_024,2003115,5/23/14,credimas,0,Check_Citibank Credimas
1951,Salesland,28000,Salesland,921,MADRID,0005_024,2003143,5/5/14,credimas,0,Check_Citibank Credimas
1952,Salesland,28000,Salesland,921,MADRID,0005_024,2003144,5/6/14,credimas,0,Check_Citibank Credimas
1953,Salesland,28000,Salesland,921,MADRID,0005_024,2003145,5/7/14,credimas,0,Check_Citibank Credimas
1954,Salesland,28000,Salesland,921,MADRID,0005_024,2003146,5/8/14,credimas,0,Check_Citibank Credimas
1962,Salesland,28000,Salesland,921,MADRID,0005_024,2003154,5/19/14,credimas,0,Check_Citibank Credimas
1970,Salesland,28000,Salesland,921,MADRID,0005_024,2003162,5/6/14,credimas,0,Check_Citibank Credimas
1999,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003191,5/5/14,credimas,0,Check_Citibank Credimas
2000,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003192,5/5/14,credimas,0,Check_Citibank Credimas
2001,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003193,5/8/14,credimas,0,Check_Citibank Credimas
2002,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003194,5/8/14,credimas,0,Check_Citibank Credimas
2003,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003195,5/8/14,credimas,0,Check_Citibank Credimas
2004,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003196,5/13/14,credimas,0,Check_Citibank Credimas
2005,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003197,5/14/14,credimas,0,Check_Citibank Credimas
2006,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003198,5/16/14,credimas,0,Check_Citibank Credimas
2007,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003199,5/19/14,credimas,0,Check_Citibank Credimas
2008,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003200,5/19/14,credimas,0,Check_Citibank Credimas
2009,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003201,5/19/14,credimas,0,Check_Citibank Credimas
2010,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003202,5/20/14,credimas,0,Check_Citibank Credimas
2011,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003203,5/20/14,credimas,0,Check_Citibank Credimas
2012,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003204,5/21/14,credimas,0,Check_Citibank Credimas
2013,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003205,5/21/14,credimas,0,Check_Citibank Credimas
2014,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003206,5/22/14,credimas,0,Check_Citibank Credimas
2015,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003207,5/22/14,credimas,0,Check_Citibank Credimas
2016,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003208,5/23/14,credimas,0,Check_Citibank Credimas
2017,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003209,5/23/14,credimas,0,Check_Citibank Credimas
2018,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003210,5/21/14,credimas,0,Check_Citibank Credimas
2019,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003211,5/21/14,credimas,0,Check_Citibank Credimas
2020,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003212,5/21/14,credimas,0,Check_Citibank Credimas
2021,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003213,5/20/14,credimas,0,Check_Citibank Credimas
2022,Cititeam,28000,Cititeam,921,MADRID,0005_024,2003214,5/20/14,credimas,0,Check_Citibank Credimas
3356,Salesland,28000,Salesland,921,MADRID,0005_012,2003294,5/5/14,credit,0,Check_Citibank_Credit_Shield
3357,Salesland,28000,Salesland,921,MADRID,0005_012,2003295,5/5/14,credit,0,Check_Citibank_Credit_Shield
3358,Salesland,28000,Salesland,921,MADRID,0005_012,2003296,5/5/14,credit,0,Check_Citibank_Credit_Shield
3359,Salesland,28000,Salesland,921,MADRID,0005_012,2003297,5/6/14,credit,0,Check_Citibank_Credit_Shield
3362,Salesland,28000,Salesland,921,MADRID,0005_012,2003300,5/7/14,credit,0,Check_Citibank_Credit_Shield
3364,Salesland,28000,Salesland,921,MADRID,0005_012,2003302,5/7/14,credit,0,Check_Citibank_Credit_Shield
3368,Salesland,28000,Salesland,921,MADRID,0005_012,2003306,5/9/14,credit,0,Check_Citibank_Credit_Shield
3369,Salesland,28000,Salesland,921,MADRID,0005_012,2003307,5/12/14,credit,0,Check_Citibank_Credit_Shield
3371,Salesland,28000,Salesland,921,MADRID,0005_012,2003309,5/13/14,credit,0,Check_Citibank_Credit_Shield
3373,Salesland,28000,Salesland,921,MADRID,0005_012,2003311,5/14/14,credit,0,Check_Citibank_Credit_Shield
3374,Salesland,28000,Salesland,921,MADRID,0005_012,2003312,5/14/14,credit,0,Check_Citibank_Credit_Shield
3375,Salesland,28000,Salesland,921,MADRID,0005_012,2003313,5/16/14,credit,0,Check_Citibank_Credit_Shield
3378,Salesland,28000,Salesland,921,MADRID,0005_012,2003316,5/19/14,credit,0,Check_Citibank_Credit_Shield
3379,Salesland,28000,Salesland,921,MADRID,0005_012,2003317,5/19/14,credit,0,Check_Citibank_Credit_Shield
3381,Salesland,28000,Salesland,921,MADRID,0005_012,2003319,5/20/14,credit,0,Check_Citibank_Credit_Shield
3384,Salesland,28000,Salesland,921,MADRID,0005_012,2003322,5/21/14,credit,0,Check_Citibank_Credit_Shield
