COD_LOC,NOMBRE_LOC,CP,POBLACION,OFICINA,PROVINCIA,COD_PROY,ID_EVALUACION,Fecha de ejecucion,COD_AUDITOR,RESULTADO,TITULO_CUESTIONARIO
12,FARIONES,35110,Lanzarote,959,"PALMAS, LAS",447_001,2011535,6/10/14,32770,0.8288,Fund Grube Mystery
12,FARIONES,35110,Lanzarote,959,"PALMAS, LAS",447_001,2011536,6/11/14,66715,0.9732,Fund Grube Mystery
13,CC RUBICÓN,35570,Lanzarote,959,"PALMAS, LAS",447_001,2011537,6/13/14,32770,0.9352,Fund Grube Mystery
14,YAIZA,35580,Lanzarote,959,"PALMAS, LAS",447_001,2011540,6/13/14,32770,0.9046,Fund Grube Mystery
15,CC PALM GARDEN,35625,Jandía (Fuerteventura),959,"PALMAS, LAS",447_001,2011544,6/7/14,66715,0.592,Fund Grube Mystery
16,CC LAS PALMERAS,35660,Corralejo (Fuerteventura),959,"PALMAS, LAS",447_001,2011547,6/7/14,66715,1,Fund Grube Mystery
19,COSTA TEGUISE,35530,Costa Teguise,959,"PALMAS, LAS",447_001,2011549,6/10/14,32770,0.9206,Fund Grube Mystery
19,COSTA TEGUISE,35530,Costa Teguise,959,"PALMAS, LAS",447_001,2011550,6/11/14,32770,0.9352,Fund Grube Mystery
19,COSTA TEGUISE,35530,Costa Teguise,959,"PALMAS, LAS",447_001,2011551,6/11/14,66715,1,Fund Grube Mystery
20,WALK BY FUND GRUBE,35580,Lanzarote,959,"PALMAS, LAS",447_001,2011552,6/12/14,66715,0.8667,Walk by Fund Grube Mystery
20,WALK BY FUND GRUBE,35580,Lanzarote,959,"PALMAS, LAS",447_001,2011554,6/13/14,32770,0.9175,Walk by Fund Grube Mystery
1,CC CITA,35100,Playa del Inglés,959,"PALMAS, LAS",447_001,2011555,6/11/14,34196,0.9307,Fund Grube Mystery
2,CC YUMBO,35100,Maspalomas,959,"PALMAS, LAS",447_001,2011558,6/12/14,29408,0.8277,Fund Grube Mystery
3,CC TROPICAL,35100,Playa del Inglés,959,"PALMAS, LAS",447_001,2011561,6/12/14,29408,0.9082,Fund Grube Mystery
4,BOULEVARD FARO,35100,Maspalomas,959,"PALMAS, LAS",447_001,2011564,6/7/14,32937,0.7106,Fund Grube Mystery
4,BOULEVARD FARO,35100,Maspalomas,959,"PALMAS, LAS",447_001,2011565,6/15/14,29408,0.8195,Fund Grube Mystery
5,VARADERO,35100,Meloneras,959,"PALMAS, LAS",447_001,2011567,6/7/14,32937,0.7268,Fund Grube Mystery
9,CC LAS ARENAS,35010,Las Palmas de Gran Canaria,959,"PALMAS, LAS",447_001,2011571,6/13/14,34194,0.7165,Fund Grube Mystery
9,CC LAS ARENAS,35010,Las Palmas de Gran Canaria,959,"PALMAS, LAS",447_001,2011572,6/9/14,32937,0.828,Fund Grube Mystery
10,CC EL MIRADOR,35010,Las Palmas de Gran Canaria,959,"PALMAS, LAS",447_001,2011575,6/6/14,32937,0.6942,Fund Grube Mystery
1026a,PEOPLECOM 1 S.L,46530,PUZOL,959,VALENCIA,0457_003,2011576,6/11/14,29710,0.9667,MYSTERY SHOPPER ESPECIALISTA P2 (JUN_14)
67,GM VITORIA,1006,VITORIA GASTEIZ,959,ALAVA,427_003,2011579,6/10/14,R01140,0.7746,Cuestionario_GM CASH&CARRY 2014
