COD_LOC,NOMBRE_LOC,CP,POBLACION,OFICINA,PROVINCIA,COD_PROY,ID_EVALUACION,Fecha de ejecucion,COD_AUDITOR,RESULTADO,TITULO_CUESTIONARIO
16,SABADELL 1,8200,SABADELL,910,BARCELONA,0111_001,1968001,2/28/14,31403,1,Cuest  Druni 2013
18,VILANOVA 1,8800,VILANOVA I LA GELTRU,910,BARCELONA,0111_001,1968002,2/26/14,34120,1,Cuest  Druni 2013
99,GAVA,8850,GAVA,910,BARCELONA,0111_001,1968004,2/26/14,34010,1,Cuest  Druni 2013
111,IGUALADA,8700,IGUALADA,910,BARCELONA,0111_001,1968006,2/25/14,R29530,0.8,Cuest  Druni 2013
112,PREMIA DE MAR,8330,PREMIA,910,BARCELONA,0111_001,1968007,2/25/14,32614,0.867,Cuest  Druni 2013
115,RUBI,8191,RUBI,910,BARCELONA,0111_001,1968008,2/28/14,32942,0.933,Cuest  Druni 2013
117,AMPOSTA,43870,AMPOSTA,910,TARRAGONA,0111_001,1968009,2/28/14,R29530,1,Cuest  Druni 2013
118,TORTOSA,43500,TORTOSA,910,TARRAGONA,0111_001,1968010,2/28/14,R29530,1,Cuest  Druni 2013
119,SANT BOI,8830,SANT BOI,910,BARCELONA,0111_001,1968011,2/26/14,31056,1,Cuest  Druni 2013
122,SANT JOAN DESPI,8970,SANT JOAN DESP�,910,BARCELONA,0111_001,1968012,2/26/14,31084,0.8,Cuest  Druni 2013
126,LLORET DE MAR,17310,LLORET DE MAR,910,GIRONA,0111_001,1968013,2/25/14,R29502,0.867,Cuest  Druni 2013
127,BLANES,17300,BLANES,910,GIRONA,0111_001,1968014,2/25/14,R29502,0.933,Cuest  Druni 2013
130,SANT CELONI,8470,SANT CELONI,910,BARCELONA,0111_001,1968015,3/3/14,R29994,0.933,Cuest  Druni 2013
131,TARRAGONA,43001,TARRAGONA,910,TARRAGONA,0111_001,1968016,2/27/14,30369,0.733,Cuest  Druni 2013
136,BADALONA 1,8918,BADALONA,910,BARCELONA,0111_001,1968017,2/26/14,34061,0.933,Cuest  Druni 2013
137,BARBERA 1,8210,BARBERA DEL VALLES,910,BARCELONA,0111_001,1968018,2/28/14,30549,0.933,Cuest  Druni 2013
140,VENDRELL,43700,VENDRELL,910,TARRAGONA,0111_001,1968019,2/24/14,R29502,1,Cuest  Druni 2013
142,MOLLET,8100,MOLLET DEL VALLES,910,BARCELONA,0111_001,1968021,2/28/14,32942,1,Cuest  Druni 2013
143,VILA SECA,43480,VILA SECA,910,TARRAGONA,0111_001,1968022,2/24/14,R29502,0.933,Cuest  Druni 2013
144,SABADELL 2,8204,SABADELL,910,BARCELONA,0111_001,1968023,2/28/14,29501,0.867,Cuest  Druni 2013
145,CALELLA,8370,CALELLA,910,BARCELONA,0111_001,1968024,2/25/14,R29502,0.867,Cuest  Druni 2013
146,SANT CUGAT DEL VALLES,8190,SANT CUGAT DEL VALLES,910,BARCELONA,0111_001,1968025,2/28/14,34219,0.867,Cuest  Druni 2013
147,PRAT  2,8820,PRAT,910,BARCELONA,0111_001,1968026,2/28/14,32942,1,Cuest  Druni 2013
158,SANT VICEN� DELS HORTS,8620,SAN VICENTE,910,BARCELONA,0111_001,1968027,2/27/14,R29502,0.933,Cuest  Druni 2013
163,TERRASSA 1,8221,TERRASSA,910,BARCELONA,0111_001,1968028,2/28/14,32136,0.867,Cuest  Druni 2013
164,GIRONA,17001,GIRONA,910,GIRONA,0111_001,1968029,2/28/14,30896,1,Cuest  Druni 2013
167,SANT CARLES DE LA RAPITA,43540,SANT CARLES DE LA R�PITA,910,TARRAGONA,0111_001,1968030,2/28/14,R29530,1,Cuest  Druni 2013
171,ARENYS DE MAR,8350,ARENYS DE MAR,910,BARCELONA,0111_001,1968033,2/28/14,34023,1,Cuest  Druni 2013
180,CC  MAGIC  BDN,8917,BADALONA,910,BARCELONA,0111_001,1968036,2/27/14,32942,0.933,Cuest  Druni 2013
181,CC GLORIES,8018,BARCELONA,910,BARCELONA,0111_001,1968037,2/26/14,32942,0.867,Cuest  Druni 2013
183,CC VILAMARINA,8840,VILADECANS,910,BARCELONA,0111_001,1968038,2/28/14,32942,1,Cuest  Druni 2013
187,CC SPLAU - CORNELLA,8940,CORNELLA DE LLOBREGAT,910,BARCELONA,0111_001,1968039,2/26/14,31084,0.8,Cuest  Druni 2013
191,CC LA FARGA,8902,HOSPITALET,910,BARCELONA,0111_001,1968040,3/25/14,31780,0.933,Cuest  Druni 2013
192,SANTA PERPETUA,8130,SANTA PERPETUA,910,BARCELONA,0111_001,1968041,2/28/14,30550,0.933,Cuest  Druni 2013
194,CC L'ANEC BLAU,8860,CASTELLDEFELS,910,BARCELONA,0111_001,1968042,2/26/14,34010,0.933,Cuest  Druni 2013
195,RIPOLLET,8291,RIPOLLET,910,BARCELONA,0111_001,1968043,2/28/14,30550,1,Cuest  Druni 2013
198,CC PARC CENTRAL,43005,TARRAGONA,910,TARRAGONA,0111_001,1968044,2/25/14,33511,0.667,Cuest  Druni 2013
201,CC DIAGONAL,8000,BARCELONA,910,BARCELONA,0111_001,1968045,2/27/14,32942,0.867,Cuest  Druni 2013
202,BARCELONA - FABRA I PUIG,8000,BARCELONA,910,BARCELONA,0111_001,1968046,2/26/14,32942,0.933,Cuest  Druni 2013
204,MANRESA,8200,MANRESA,910,BARCELONA,0111_001,1968047,2/27/14,R29530,1,Cuest  Druni 2013
206,VIC,8500,VIC,910,BARCELONA,0111_001,1968049,2/27/14,R29994,1,Cuest  Druni 2013
207,MANLLEU,8500,MANLLEU,910,BARCELONA,0111_001,1968050,2/27/14,R29530,1,Cuest  Druni 2013
208,SANTA COLOMA 2,8000,SANTA COLOMA,910,BARCELONA,0111_001,1968051,2/25/14,34068,0.867,Cuest  Druni 2013
209,SABADELL 3,8200,SABADELL,910,BARCELONA,0111_001,1968052,2/28/14,29501,0.933,Cuest  Druni 2013
213,CC MAREMAGNUM,8039,BARCELONA,910,BARCELONA,0111_001,1968054,2/27/14,32942,0.933,Cuest  Druni 2013
214,CC MONTIGALA,8917,BADALONA,910,BARCELONA,0111_001,1968055,2/28/14,29116,0.733,Cuest  Druni 2013
216,BARCELONA - TAMARIT,8015,BARCELONA,910,BARCELONA,0111_001,1968056,2/27/14,32942,0.933,Cuest  Druni 2013
217,CALDES DE MONTBUI,8140,CALDES DE MONTBUI,910,BARCELONA,0111_001,1968057,2/28/14,30549,0.933,Cuest  Druni 2013
218,CC BARICENTRO,8210,BARBERA DEL VALLES,910,BARCELONA,0111_001,1968058,2/28/14,32136,0.933,Cuest  Druni 2013
219,CORNELLA DE LLOBREGAT,8940,CORNELLA DE LLOBREGAT,910,BARCELONA,0111_001,1968059,2/26/14,31056,1,Cuest  Druni 2013
220,GRANOLLERS 1,8401,GRANOLLERS,910,BARCELONA,0111_001,1968060,2/24/14,30550,0.933,Cuest  Druni 2013
221,GRANOLLERS 2,8401,GRANOLLERS,910,BARCELONA,0111_001,1968061,2/24/14,30549,0.867,Cuest  Druni 2013
222,SABADELL 7,8201,SABADELL,910,BARCELONA,0111_001,1968062,2/28/14,32013,1,Cuest  Druni 2013
223,SABADELL 4,8204,SABADELL,910,BARCELONA,0111_001,1968063,2/28/14,29175,0.667,Cuest  Druni 2013
224,SABADELL 5,8207,SABADELL,910,BARCELONA,0111_001,1968064,2/28/14,29175,0.933,Cuest  Druni 2013
225,SABADELL 6,8202,SABADELL,910,BARCELONA,0111_001,1968065,2/28/14,31403,0.867,Cuest  Druni 2013
226,SABADELL 8,8207,SABADELL,910,BARCELONA,0111_001,1968066,2/27/14,34010,0.933,Cuest  Druni 2013
227,TERRASSA 2,8221,TERRASSA,910,BARCELONA,0111_001,1968067,2/26/14,34190,1,Cuest  Druni 2013
228,TERRASSA 3,8221,TERRASSA,910,BARCELONA,0111_001,1968068,2/28/14,32136,0.867,Cuest  Druni 2013
229,VILANOVA 2,8800,VILANOVA I LA GELTRU,910,BARCELONA,0111_001,1968069,2/28/14,33996,0.8,Cuest  Druni 2013
234,SAN FELIU DE GUIXOLS,17220,SAN FELIU DE GUIXOLS,910,GIRONA,0111_001,1968070,2/27/14,34063,1,Cuest  Druni 2013
236,CC BARNASUD,8850,GAVA,910,BARCELONA,0111_001,1968071,2/25/14,34010,1,Cuest  Druni 2013
242,REUS,43201,REUS,910,TARRAGONA,0111_001,1968072,2/24/14,R29502,0.933,Cuest  Druni 2013
243,LLEIDA,25007,LLEIDA,910,LLEIDA,0111_001,1968073,2/26/14,R29994,0.867,Cuest  Druni 2013
244,OLOT,17800,OLOT,910,GIRONA,0111_001,1968074,2/27/14,33997,1,Cuest  Druni 2013
CT05152,LISBOA,0,PORTUGAL,910,EXTRANJERO,0010_002,1968078,2/22/14,portugal,0.9231,Check Ca�as y Tapas SALA Por (0114)
36,MADRID - Glorieta Puerta de Toledo,28005,Madrid,910,MADRID,0457_002,1968079,2/24/14,A32878,0.9125,RESUMEN FFQQ PEC - P6 (13.14)
36,MADRID - Glorieta Puerta de Toledo,28005,Madrid,910,MADRID,0457_002,1968080,2/24/14,A32878,1,FFQQ ANTIGUA IMAGEN - P6 (13.14)
36,MADRID - Glorieta Puerta de Toledo,28005,Madrid,910,MADRID,0457_002,1968081,2/24/14,A32878,1,FFQQ PROCESOS - P6 (13.14)
16,MADRID - Pr�ncipe de Vergara,28016,Madrid,910,MADRID,0457_002,1968082,2/25/14,A32878,0.8058,RESUMEN FFQQ PEC - P6 (13.14)
16,MADRID - Pr�ncipe de Vergara,28016,Madrid,910,MADRID,0457_002,1968083,2/25/14,A32878,0.935,FFQQ PROCESOS - P6 (13.14)
16,MADRID - Pr�ncipe de Vergara,28016,Madrid,910,MADRID,0457_002,1968084,2/25/14,A32878,0.9177,FFQQ IMAGEN @ - P6 (13.14)
28,MADRID - L�pez de Hoyos,28002,Madrid,910,MADRID,0457_002,1968085,2/25/14,A32878,0.8539,RESUMEN FFQQ PEC - P6 (13.14)
28,MADRID - L�pez de Hoyos,28002,Madrid,910,MADRID,0457_002,1968086,2/25/14,A32878,1,FFQQ NUEVA IMAGEN - P6 (13.14)
28,MADRID - L�pez de Hoyos,28002,Madrid,910,MADRID,0457_002,1968087,2/25/14,A32878,0.9675,FFQQ PROCESOS - P6 (13.14)
256,Madrid Orense,28020,MADRID_ORENSE,910,MADRID,0457_002,1968088,2/25/14,A32878,0.9206,RESUMEN FFQQ PEC - P6 (13.14)
256,Madrid Orense,28020,MADRID_ORENSE,910,MADRID,0457_002,1968089,2/25/14,A32878,1,FFQQ PROCESOS 2.0 - P6 (13.14)
256,Madrid Orense,28020,MADRID_ORENSE,910,MADRID,0457_002,1968090,2/25/14,A32878,1,FFQQ IMAGEN 2.0 P6 (13.14)
1599,STAND -- ROLVAS 5 ECI CASTELLANA,28046,MADRID,910,MADRID,0457_003,1968091,2/25/14,A32878,0.9296,RESUMEN ESPECIALISTAS PEC - P6 (13.14)
1599,STAND -- ROLVAS 5 ECI CASTELLANA,28046,MADRID,910,MADRID,0457_003,1968092,2/25/14,A32878,0.8889,ESPECIALISTAS IMAGEN ECI&HIPERCOR -NUEVA-P6(13.14)
1599,STAND -- ROLVAS 5 ECI CASTELLANA,28046,MADRID,910,MADRID,0457_003,1968093,2/25/14,A32878,0.9525,ESPECIALISTAS PROCESOS (ECI) - P6 (13.14)
304,LUALBO - XANAD� FQ,28939,ARROYOMOLINOS,910,MADRID,0457_002,1968094,2/28/14,A32878,0.6213,RESUMEN FFQQ PEC - P6 (13.14)
304,LUALBO - XANAD� FQ,28939,ARROYOMOLINOS,910,MADRID,0457_002,1968095,2/28/14,A32878,0.8925,FFQQ PROCESOS 2.0 - P6 (13.14)
304,LUALBO - XANAD� FQ,28939,ARROYOMOLINOS,910,MADRID,0457_002,1968096,2/28/14,A32878,0.9167,FFQQ IMAGEN 2.0 P6 (13.14)
430,RIOPAR,28005,MADRID,910,MADRID,0457_003,1968105,2/24/14,A32878,0.8626,RESUMEN ESPECIALISTAS PEC - P6 (13.14)
430,RIOPAR,28005,MADRID,910,MADRID,0457_003,1968106,2/24/14,A32878,1,ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
430,RIOPAR,28005,MADRID,910,MADRID,0457_003,1968107,2/24/14,A32878,0.9925,ESPECIALISTAS PROCESOS - P6 (13.14)
3,CASTELLON 1,12002,CASTELLON,910,CASTELLON,0111_001,1968108,3/3/14,33853,0.867,Cuest  Druni 2013
8,VLC-ESLAVA,46002,VALENCIA,910,VALENCIA,0111_001,1968109,3/4/14,34070,0.8,Cuest  Druni 2013
13,VLC-PLAZA ESPA�A,46007,VALENCIA,910,VALENCIA,0111_001,1968110,2/25/14,33567,1,Cuest  Druni 2013
15,RIBARROJA,46190,RIBA ROJA,910,VALENCIA,0111_001,1968111,3/5/14,34084,0.8,Cuest  Druni 2013
19,VINAROS,12500,VINAROZ,910,CASTELLON,0111_001,1968113,3/5/14,32683,0.867,Cuest  Druni 2013
21,CC EL SALER 1,46013,VALENCIA,910,VALENCIA,0111_001,1968114,3/4/14,30811,1,Cuest  Druni 2013
23,ALCUDIA,46250,ALCUDIA,910,VALENCIA,0111_001,1968116,3/5/14,33913,1,Cuest  Druni 2013
26,SUECA,46410,SUECA,910,VALENCIA,0111_001,1968117,3/4/14,29384,0.8,Cuest  Druni 2013
27,VLC-EXP. ANDRES,46022,VALENCIA,910,VALENCIA,0111_001,1968118,3/4/14,33567,0.867,Cuest  Druni 2013
29,BENIFAIO,46450,BENIFAIO,910,VALENCIA,0111_001,1968120,3/5/14,33913,1,Cuest  Druni 2013
30,SILLA,46460,SILLA,910,VALENCIA,0111_001,1968121,2/27/14,30811,0.933,Cuest  Druni 2013
31,TORRENT 1,46900,TORRENTE,910,VALENCIA,0111_001,1968122,3/3/14,2946,1,Cuest  Druni 2013
32,PATERNA,46980,PATERNA,910,VALENCIA,0111_001,1968123,2/28/14,29148,0.933,Cuest  Druni 2013
33,REQUENA,46340,REQUENA,910,VALENCIA,0111_001,1968124,3/4/14,33427,1,Cuest  Druni 2013
34,MISLATA,46920,MISLATA,910,VALENCIA,0111_001,1968125,2/27/14,33427,1,Cuest  Druni 2013
35,MANISES,46940,MANISES,910,VALENCIA,0111_001,1968126,3/4/14,33567,1,Cuest  Druni 2013
36,MONCADA,46113,MONCADA,910,VALENCIA,0111_001,1968127,3/3/14,29384,0.867,Cuest  Druni 2013
37,VILA REAL,12540,VILLARREAL,910,CASTELLON,0111_001,1968128,2/25/14,2946,1,Cuest  Druni 2013
39,BURRIANA,12530,BURRIANA,910,CASTELLON,0111_001,1968129,3/6/14,2946,1,Cuest  Druni 2013
40,LLIRIA,46160,LIRIA,910,VALENCIA,0111_001,1968130,3/4/14,30811,1,Cuest  Druni 2013
41,OLIVA,46780,OLIVA,910,VALENCIA,0111_001,1968131,2/26/14,32583,1,Cuest  Druni 2013
43,PORT SAGUNT 1,46520,PUERTO DE SAGUNTO,910,VALENCIA,0111_001,1968132,3/3/14,29384,1,Cuest  Druni 2013
44,TAVERNES,46760,TAVERNES DE VALLDIGNA,910,VALENCIA,0111_001,1968133,3/4/14,29384,1,Cuest  Druni 2013
46,PU�OL,46530,PUZOL,910,VALENCIA,0111_001,1968135,3/3/14,29384,1,Cuest  Druni 2013
47,ONTINYENT,46870,ONTENIENTE,910,VALENCIA,0111_001,1968136,3/7/14,2618,1,Cuest  Druni 2013
48,BURJASSOT,46100,BURJASSOT,910,VALENCIA,0111_001,1968137,3/4/14,30811,1,Cuest  Druni 2013
50,BENETUSSER,46910,BENETUSSER,910,VALENCIA,0111_001,1968139,2/28/14,32953,1,Cuest  Druni 2013
55,ALAQUAS,46970,ALACUAS,910,VALENCIA,0111_001,1968140,3/3/14,2946,1,Cuest  Druni 2013
56,QUART,46930,QUART,910,VALENCIA,0111_001,1968141,3/3/14,2946,0.933,Cuest  Druni 2013
57,GANDIA 1,46700,GANDIA,910,VALENCIA,0111_001,1968142,2/28/14,33874,1,Cuest  Druni 2013
58,ALMANSA,2640,ALMANSA,910,ALBACETE,0111_001,1968143,3/4/14,29418,1,Cuest  Druni 2013
60,ONDA,12200,ONDA,910,CASTELLON,0111_001,1968144,3/6/14,2946,1,Cuest  Druni 2013
63,PAIPORTA,46200,PAIPORTA,910,VALENCIA,0111_001,1968145,2/27/14,30811,1,Cuest  Druni 2013
65,NULES,12520,NULES,910,CASTELLON,0111_001,1968146,3/6/14,2946,1,Cuest  Druni 2013
66,SAGUNT,46500,SAGUNTO,910,VALENCIA,0111_001,1968147,3/3/14,29384,1,Cuest  Druni 2013
68,XIRIVELLA,46950,XIRIVELLA,910,VALENCIA,0111_001,1968148,2/27/14,30811,1,Cuest  Druni 2013
70,CATARROJA,46470,CATARROJA,910,VALENCIA,0111_001,1968149,2/27/14,30811,0.933,Cuest  Druni 2013
71,GANDIA 3,46700,GANDIA,910,VALENCIA,0111_001,1968150,2/26/14,32583,1,Cuest  Druni 2013
73,ALDAIA,46960,ALDAIA,910,VALENCIA,0111_001,1968152,3/3/14,2946,1,Cuest  Druni 2013
75,POBLA VALLBONA,46185,LA POBLA DE VALLBONA,910,VALENCIA,0111_001,1968153,3/5/14,33179,1,Cuest  Druni 2013
76,CULLERA,46400,CULLERA,910,VALENCIA,0111_001,1968154,3/4/14,29384,0.933,Cuest  Druni 2013
78,ALBAL,46470,ALBAL,910,VALENCIA,0111_001,1968155,2/28/14,33913,1,Cuest  Druni 2013
80,XATIVA 3,46800,XATIVA,910,VALENCIA,0111_001,1968156,3/6/14,2643,1,Cuest  Druni 2013
818,RIOPAR,28012,MADRID,910,MADRID,0457_003,1968158,2/24/14,A32878,0.9498,RESUMEN ESPECIALISTAS PEC - P6 (13.14)
818,RIOPAR,28012,MADRID,910,MADRID,0457_003,1968159,2/24/14,A32878,1,ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
818,RIOPAR,28012,MADRID,910,MADRID,0457_003,1968160,2/24/14,A32878,1,ESPECIALISTAS PROCESOS - P6 (13.14)
86,HELLIN,2400,HELL�N,910,ALBACETE,0111_001,1968161,2/25/14,2790,0.933,Cuest  Druni 2013
87,BENICARLO,12580,BENICARLO,910,CASTELLON,0111_001,1968162,3/5/14,32683,0.933,Cuest  Druni 2013
89,TORRENT 3,46900,TORRENTE,910,VALENCIA,0111_001,1968163,3/6/14,34070,1,Cuest  Druni 2013
100,UTIEL,46300,UTIEL,910,VALENCIA,0111_001,1968165,3/4/14,33427,1,Cuest  Druni 2013
102,CC MN4,46910,ALFAFAR,910,VALENCIA,0111_001,1968166,2/27/14,33913,1,Cuest  Druni 2013
121,CC LA VITAL,46700,GANDIA,910,VALENCIA,0111_001,1968168,3/4/14,34037,0.867,Cuest  Druni 2013
123,PICASSENT,46220,PICASSENT,910,VALENCIA,0111_001,1968169,3/3/14,34096,0.933,Cuest  Druni 2013
129,CASTELLON 2,12002,CASTELLON,910,CASTELLON,0111_001,1968170,2/27/14,33991,0.867,Cuest  Druni 2013
134,ALBACETE 1,2005,ALBACETE,910,ALBACETE,0111_001,1968171,2/25/14,29778,0.933,Cuest  Druni 2013
135,CC LA SALERA,12006,CASTELLON,910,CASTELLON,0111_001,1968172,2/25/14,2946,1,Cuest  Druni 2013
139,VLC-JOSE CAPUZ,46006,VALENCIA,910,VALENCIA,0111_001,1968173,3/4/14,32669,0.933,Cuest  Druni 2013
149,PORT SAGUNT 2,46520,PUERTO DE SAGUNTO,910,VALENCIA,0111_001,1968174,3/6/14,34245,0.933,Cuest  Druni 2013
153,VLC-ALBORAIA,46010,VALENCIA,910,VALENCIA,0111_001,1968175,2/28/14,33427,1,Cuest  Druni 2013
157,CC PLAZA MAYOR,46800,XATIVA,910,VALENCIA,0111_001,1968176,3/5/14,31473,0.933,Cuest  Druni 2013
161,BENICASSIM,12560,BENICASSIM,910,CASTELLON,0111_001,1968177,2/26/14,29747,0.933,Cuest  Druni 2013
165,VLC- EMILIO BARO,46020,VALENCIA,910,VALENCIA,0111_001,1968178,3/3/14,29384,1,Cuest  Druni 2013
172,VLC-MORTES LERMA,46014,VALENCIA,910,VALENCIA,0111_001,1968179,2/28/14,29384,0.933,Cuest  Druni 2013
174,VLC- MARCO MERENCIANO,46025,VALENCIA,910,VALENCIA,0111_001,1968180,3/4/14,34084,0.867,Cuest  Druni 2013
175,VLC - OLTA,46006,VALENCIA,910,VALENCIA,0111_001,1968181,3/4/14,33042,1,Cuest  Druni 2013
185,CC LA RIBERA,46740,CARCAIXENT,910,VALENCIA,0111_001,1968182,3/6/14,29384,0.733,Cuest  Druni 2013
186,CC ARENA 1,46019,VALENCIA,910,VALENCIA,0111_001,1968183,3/3/14,34024,1,Cuest  Druni 2013
189,CC GRAN TURIA,46950,XIRIVELLA,910,VALENCIA,0111_001,1968184,2/26/14,2946,1,Cuest  Druni 2013
190,ALZIRA,46600,ALZIRA,910,VALENCIA,0111_001,1968185,3/6/14,29384,1,Cuest  Druni 2013
197,CC ALBACENTER,2006,ALBACETE,910,ALBACETE,0111_001,1968186,2/25/14,2790,0.867,Cuest  Druni 2013
210,CC BONAIRE,46900,ALDAIA,910,VALENCIA,0111_001,1968187,2/27/14,33427,0.933,Cuest  Druni 2013
230,CC AQUA,46023,VALENCIA,910,VALENCIA,0111_001,1968188,3/3/14,33042,0.867,Cuest  Druni 2013
235,CC EL SALER 2,46013,VALENCIA,910,VALENCIA,0111_001,1968189,2/28/14,2940,0.933,Cuest  Druni 2013
248,CASTELLON 3,12001,CASTELLON,910,CASTELLON,0111_001,1968191,3/4/14,32209,0.933,Cuest  Druni 2013
328,"XETAR SISTEMAS, S.L",13670,VILLARUBIA DE LOS OJOS,910,CIUDAD REAL,0457_003,1968192,2/26/14,A32878,0.8761,RESUMEN ESPECIALISTAS PEC - P6 (13.14)
328,"XETAR SISTEMAS, S.L",13670,VILLARUBIA DE LOS OJOS,910,CIUDAD REAL,0457_003,1968193,2/26/14,A32878,1,ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
328,"XETAR SISTEMAS, S.L",13670,VILLARUBIA DE LOS OJOS,910,CIUDAD REAL,0457_003,1968194,2/26/14,A32878,0.9425,ESPECIALISTAS PROCESOS - P6 (13.14)
403,"GRUPCOM RETAIL,  S.L.",13250,DAIMIEL,910,CIUDAD REAL,0457_003,1968195,2/26/14,A32878,0.944,RESUMEN ESPECIALISTAS PEC - P6 (13.14)
403,"GRUPCOM RETAIL,  S.L.",13250,DAIMIEL,910,CIUDAD REAL,0457_003,1968196,2/26/14,A32878,1,ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
403,"GRUPCOM RETAIL,  S.L.",13250,DAIMIEL,910,CIUDAD REAL,0457_003,1968197,2/26/14,A32878,1,ESPECIALISTAS PROCESOS - P6 (13.14)
409,PLATAFORMA EMPR CIUDAD REAL SL,13001,CIUDAD REAL,910,CIUDAD REAL,0457_003,1968198,2/27/14,A32878,0.9158,RESUMEN ESPECIALISTAS PEC - P6 (13.14)
409,PLATAFORMA EMPR CIUDAD REAL SL,13001,CIUDAD REAL,910,CIUDAD REAL,0457_003,1968199,2/27/14,A32878,1,ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
409,PLATAFORMA EMPR CIUDAD REAL SL,13001,CIUDAD REAL,910,CIUDAD REAL,0457_003,1968200,2/27/14,A32878,0.97,ESPECIALISTAS PROCESOS - P6 (13.14)
0586a,PLATAFORMA EMPR CIUDAD REAL SL,13500,PUERTOLLANO,910,CIUDAD REAL,0457_003,1968201,2/26/14,A32878,0.8682,RESUMEN ESPECIALISTAS PEC - P6 (13.14)
0586a,PLATAFORMA EMPR CIUDAD REAL SL,13500,PUERTOLLANO,910,CIUDAD REAL,0457_003,1968202,2/26/14,A32878,1,ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
0586a,PLATAFORMA EMPR CIUDAD REAL SL,13500,PUERTOLLANO,910,CIUDAD REAL,0457_003,1968203,2/26/14,A32878,0.9,ESPECIALISTAS PROCESOS - P6 (13.14)
0766a,ROLVAS 5 CIUDAD REAL S.L,13260,BOLA�OS DE CALATRAVA,910,CIUDAD REAL,0457_003,1968204,2/27/14,A32878,0.9146,RESUMEN ESPECIALISTAS PEC - P6 (13.14)
0766a,ROLVAS 5 CIUDAD REAL S.L,13260,BOLA�OS DE CALATRAVA,910,CIUDAD REAL,0457_003,1968205,2/27/14,A32878,1,ESPECIALISTAS NUEVA IMAGEN - P6 (13.14)
0766a,ROLVAS 5 CIUDAD REAL S.L,13260,BOLA�OS DE CALATRAVA,910,CIUDAD REAL,0457_003,1968206,2/27/14,A32878,0.975,ESPECIALISTAS PROCESOS - P6 (13.14)
48,CIUDAD REAL - Toledo,13001,Ciudad Real,910,CIUDAD REAL,0457_002,1968207,2/27/14,A32878,0.8989,RESUMEN FFQQ PEC - P6 (13.14)
48,CIUDAD REAL - Toledo,13001,Ciudad Real,910,CIUDAD REAL,0457_002,1968208,2/27/14,A32878,1,FFQQ NUEVA IMAGEN - P6 (13.14)
48,CIUDAD REAL - Toledo,13001,Ciudad Real,910,CIUDAD REAL,0457_002,1968209,2/27/14,A32878,0.9925,FFQQ PROCESOS APPTUALIZADOR - P6 (13.14)
47,PUERTOLLANO - San Gregorio,13500,Puertollano,910,CIUDAD REAL,0457_002,1968210,2/26/14,A32878,0.8963,RESUMEN FFQQ PEC - P6 (13.14)
47,PUERTOLLANO - San Gregorio,13500,Puertollano,910,CIUDAD REAL,0457_002,1968211,2/26/14,A32878,1,FFQQ ANTIGUA IMAGEN - P6 (13.14)
47,PUERTOLLANO - San Gregorio,13500,Puertollano,910,CIUDAD REAL,0457_002,1968212,2/26/14,A32878,1,FFQQ PROCESOS APPTUALIZADOR - P6 (13.14)
